id,name,market,close,change,turnover
0050,元大台灣50,TWSE,50.9,-0.1,2058578155
0051,元大中型100,TWSE,77.6,0.1,3524684
0052,富邦科技,TWSE,200.15,-0.25,164558193
0053,元大電子,TWSE,109.15,0.5,1287480
0055,元大MSCI金融,TWSE,29.47,-0.04,3715412
0056,元大高股息,TWSE,34.87,0.02,851638552
0057,富邦摩台,TWSE,150.75,-0.15,25397421
0061,元大寶滬深,TWSE,18.85,-0.01,2686318
1101,台泥,TWSE,24.2,0,244834300
1102,亞泥,TWSE,40.55,0.25,251536202
1103,嘉泥,TWSE,14.05,0,2255718
1104,環泥,TWSE,27.3,0.1,26259308
1108,幸福,TWSE,14.15,0.1,3568724
1109,信大,TWSE,15.95,0,859411
1110,東泥,TWSE,18,0,1471648
1201,味全,TWSE,15.6,0.05,3873761
1203,味王,TWSE,40.5,0,1235959
1210,大成,TWSE,62.3,0.4,165829045
1213,大飲,TWSE,13,-0.05,335407
1215,卜蜂,TWSE,118.5,-1,163256084
1216,統一,TWSE,84.9,-0.5,710732439
1217,愛之味,TWSE,10.7,0,5595008
1218,泰山,TWSE,18.9,0.05,7780559
1219,福壽,TWSE,14.55,0,1562971
1220,台榮,TWSE,13.4,0.1,522772
1225,福懋油,TWSE,30.35,0.4,2958261
1227,佳格,TWSE,31.9,-0.1,7335774
1229,聯華,TWSE,44.6,-0.2,81280512
1231,聯華食,TWSE,140,-0.5,6805754
1232,大統益,TWSE,151.5,-0.5,1309707
1233,天仁,TWSE,30.6,0,216413
1234,黑松,TWSE,39.9,0,761904
1235,興泰,TWSE,63.9,0.6,653712
1236,宏亞,TWSE,21,0,139318
1256,鮮活果汁-KY,TWSE,119.5,1.5,2385372
1301,台塑,TWSE,39.25,-0.05,787590252
1303,南亞,TWSE,33.65,1.25,3037314714
1304,台聚,TWSE,10.5,-0.05,25083885
1305,華夏,TWSE,11.4,-0.1,18616342
1307,三芳,TWSE,34.25,-0.1,26406229
1308,亞聚,TWSE,11.95,-0.15,16852556
1309,台達化,TWSE,11.3,-0.1,14997039
1310,台苯,TWSE,9.58,0.3,49641112
1312,國喬,TWSE,10.15,0.05,27436738
1313,聯成,TWSE,9.9,-0.05,43419534
1314,中石化,TWSE,7.45,-0.05,166484004
1316,上曜,TWSE,13.95,-0.05,16255943
1319,東陽,TWSE,105.5,-3,282706465
1321,大洋,TWSE,35.95,0.05,3565450
1323,永裕,TWSE,19.7,-0.2,872215
1324,地球,TWSE,11.25,0.1,467313
1325,恆大,TWSE,29.1,0.15,11252831
1326,台化,TWSE,26.65,-0.05,327247856
1337,再生-KY,TWSE,5.6,-0.04,734069
1338,廣華-KY,TWSE,22.7,0.2,2749949
1339,昭輝,TWSE,50,0,1843574
1340,勝悅-KY,TWSE,6.46,-0.04,86287
1341,富林-KY,TWSE,66.4,1.1,132030
1342,八貫,TWSE,84.2,-2.5,27248880
1402,遠東新,TWSE,29.05,0.05,133324027
1409,新纖,TWSE,12.65,0,10549817
1410,南染,TWSE,35.65,0.15,390265
1413,宏洲,TWSE,11.6,-0.15,46931
1414,東和,TWSE,18.2,-0.15,8608369
1416,廣豐,TWSE,11.6,0,1350818
1417,嘉裕,TWSE,8.03,-0.01,1001275
1418,東華,TWSE,20.3,-0.2,44361
1419,新紡,TWSE,57,-2,55466066
1423,利華,TWSE,37.4,-0.05,394476
1432,大魯閣,TWSE,16.65,0,483506
1434,福懋,TWSE,16.1,-0.1,21200197
1435,中福,TWSE,33,0,33261
1436,華友聯,TWSE,77.8,0.3,14895439
1437,勤益控,TWSE,32.65,-0.05,890292
1438,三地開發,TWSE,38.4,-0.3,80931
1439,雋揚,TWSE,29.8,-0.05,391135
1440,南紡,TWSE,13,-0.1,6641157
1441,大東,TWSE,11.9,0.15,43412
1442,名軒,TWSE,72,-1.9,12811681
1443,立益物流,TWSE,31.1,0,131407
1444,力麗,TWSE,6.57,-0.04,1559993
1445,大宇,TWSE,13.95,-0.2,838502
1446,宏和,TWSE,20.7,0.7,10959589
1447,力鵬,TWSE,6.02,0,1813345
1449,佳和,TWSE,13.35,0.05,3737093
1451,年興,TWSE,18.8,0.15,832453
1452,宏益,TWSE,11.45,0,605766
1453,大將,TWSE,13,0.1,643544
1454,台富,TWSE,14.4,-0.1,895553
1455,集盛,TWSE,8.89,0,1192209
1456,怡華,TWSE,12.25,0.05,208532
1457,宜進,TWSE,17.3,-0.05,651750
1459,聯發,TWSE,11.75,0,616741
1460,宏遠,TWSE,6.37,0.02,1082607
1463,強盛新,TWSE,20.15,0,2114323
1464,得力,TWSE,13.2,0,5478522
1465,偉全,TWSE,13.25,0,1953186
1466,聚隆,TWSE,15.25,-0.2,1597758
1467,南緯,TWSE,8.05,0,3071319
1468,昶和,TWSE,14.5,-0.1,448400
1471,首利,TWSE,10.1,0.1,1549989
1472,三洋實業,TWSE,94.1,0.1,2008975
1473,台南,TWSE,27.3,-0.2,1406933
1474,弘裕,TWSE,12.9,0.1,5464771
1475,業旺,TWSE,39.75,1.3,4866980
1476,儒鴻,TWSE,391.5,-7.5,311069627
1477,聚陽,TWSE,265,-2.5,328861708
1503,士電,TWSE,179,-1.5,190782023
1504,東元,TWSE,46.45,-0.4,182985544
1506,正道,TWSE,11.45,-0.05,513781
1512,瑞利,TWSE,8.6,0.01,372140
1513,中興電,TWSE,165,1.5,578303074
1514,亞力,TWSE,103,-1,123956674
1515,力山,TWSE,30.8,-0.5,7206857
1516,川飛,TWSE,14.45,-0.25,889128
1517,利奇,TWSE,10.4,0,1244011
1519,華城,TWSE,620,0,5822051318
1521,大億,TWSE,25.5,-0.2,306151
1522,堤維西,TWSE,42.4,-0.7,21884941
1524,耿鼎,TWSE,28.4,-0.5,17165039
1525,江申,TWSE,62.2,-0.5,437412
1526,日馳,TWSE,19.5,0.2,765946
1527,鑽全,TWSE,38.1,-0.05,4846807
1528,恩德,TWSE,12.35,-0.05,5670860
1529,樂事綠能,TWSE,25.2,0,18642407
1530,亞崴,TWSE,28.6,0.15,122979
1531,高林股,TWSE,12.15,-0.05,500060
1532,勤美,TWSE,25.2,0.3,10550275
1533,車王電,TWSE,30.15,0.05,1377838
1535,中宇,TWSE,55.7,0.1,1132733
1536,和大,TWSE,56.2,-1.3,93818967
1537,廣隆,TWSE,139.5,0,16676806
1538,正峰,TWSE,28.35,1.2,361297
1539,巨庭,TWSE,19.45,-0.1,920487
1540,喬福,TWSE,27.55,-0.25,4857339
1541,錩泰,TWSE,26.6,0.05,169842
1558,伸興,TWSE,98.5,0,34199523
1560,中砂,TWSE,350,4.5,676684285
1563,巧新,TWSE,54.4,0.4,14653636
1568,倉佑,TWSE,23.15,-0.1,662395
1582,信錦,TWSE,69.5,-0.7,15572274
1583,程泰,TWSE,53.5,0.5,642417
1587,吉茂,TWSE,28.75,0.6,2079501
1589,永冠-KY,TWSE,23.35,-0.1,8140134
1590,亞德客-KY,TWSE,868,-7,362040578
1597,直得,TWSE,85.2,0.2,63259840
1598,岱宇,TWSE,21.25,-0.45,2245259
1603,華電,TWSE,38.45,-0.45,9217251
1604,聲寶,TWSE,25,-0.05,6919724
1605,華新,TWSE,20.95,-0.35,182197726
1608,華榮,TWSE,26.75,-0.55,56719902
1609,大亞,TWSE,34.95,-0.35,97416257
1611,中電,TWSE,12.8,0.1,3242750
1612,宏泰,TWSE,35.6,-0.4,46758743
1614,三洋電,TWSE,38.3,0.05,1039875
1615,大山,TWSE,52,0.3,1630219
1616,億泰,TWSE,34.15,0.2,121257459
1617,榮星,TWSE,15.35,0.15,824053
1618,合機,TWSE,48.9,-0.35,51571370
1626,艾美特-KY,TWSE,11.7,0,649453
1702,南僑,TWSE,40.45,0.05,8795295
1707,葡萄王,TWSE,135,-1,54295077
1708,東鹼,TWSE,32.35,0.75,50110342
1709,和益,TWSE,17.5,-0.05,3965261
1710,東聯,TWSE,12.4,0.1,23898295
1711,永光,TWSE,16.55,-0.2,23822862
1712,興農,TWSE,40.6,-0.15,22469583
1713,國化,TWSE,55.2,-0.2,11722618
1714,和桐,TWSE,7.77,0.01,3455561
1717,長興,TWSE,26.75,-0.2,56795278
1718,中纖,TWSE,6.33,0.02,5854067
1720,生達,TWSE,57.5,0.4,4221934
1721,三晃,TWSE,12.15,-0.25,6328339
1722,台肥,TWSE,53.4,-0.3,104205274
1723,中碳,TWSE,88.2,-0.6,23164016
1725,元禎,TWSE,29.25,0,415364
1726,永記,TWSE,75.3,-0.4,1524324
1727,中華化,TWSE,30.4,0.15,96986608
1730,花仙子,TWSE,53.9,0.3,1316734
1731,美吾華,TWSE,21.7,-0.05,1085049
1732,毛寶,TWSE,28.55,0.95,22830484
1733,五鼎,TWSE,27.75,-0.15,8495646
1734,杏輝,TWSE,31.55,0.1,2007694
1735,日勝化,TWSE,16.2,0.2,134440
1736,喬山,TWSE,160,-3.5,68276837
1737,臺鹽,TWSE,32.9,0.1,1233595
1752,南光,TWSE,35.1,0.05,1555664
1760,寶齡富錦,TWSE,72,0,4378180
1762,中化生,TWSE,28.3,0,1172636
1773,勝一,TWSE,129,-3.5,54362763
1776,展宇,TWSE,15.5,-0.05,926859
1783,和康生,TWSE,44.75,-0.15,1581935
1786,科妍,TWSE,118.5,-4.5,417226830
1789,神隆,TWSE,17.1,0,4099184
1795,美時,TWSE,225,0,207028505
1802,台玻,TWSE,20.75,0.5,2975066592
1805,寶徠,TWSE,13.5,0,724915
1806,冠軍,TWSE,9.98,-0.12,4840682
1808,潤隆,TWSE,31.55,0.15,21477455
1809,中釉,TWSE,16.3,-0.25,29925306
1810,和成,TWSE,15.75,0.25,19498217
1817,凱撒衛,TWSE,38.45,-0.3,6987296
1903,士紙,TWSE,54.8,-0.5,12761909
1904,正隆,TWSE,18.85,0.35,53166709
1905,華紙,TWSE,12.65,0.4,70141532
1906,寶隆,TWSE,12.6,0.15,1811208
1907,永豐餘,TWSE,24.35,0.3,34850219
1909,榮成,TWSE,10.75,0.94,109699041
2002,中鋼,TWSE,19.65,0,393703102
2006,東和鋼鐵,TWSE,66.6,1,68898859
2007,燁興,TWSE,7.42,0.19,2686535
2008,高興昌,TWSE,24.4,-0.2,245723
2009,第一銅,TWSE,33.85,-0.55,59183075
2010,春源,TWSE,19.75,0.1,12828570
2012,春雨,TWSE,19.05,-0.05,339025
2013,中鋼構,TWSE,42.9,0,1172807
2014,中鴻,TWSE,16.25,0.6,482517227
2015,豐興,TWSE,68.8,0.4,24254740
2017,官田鋼,TWSE,9.88,0.02,5176792
2020,美亞,TWSE,23.5,0.2,5817230
2022,聚亨,TWSE,7.73,0.11,3787840
2023,燁輝,TWSE,15.1,-0.05,31209142
2024,志聯,TWSE,17.5,0,139806
2025,千興,TWSE,12.1,0.05,763588
2027,大成鋼,TWSE,37.25,1.6,3621456178
2028,威致,TWSE,19.05,0.05,1326611
2029,盛餘,TWSE,23.85,0.05,3284667
2030,彰源,TWSE,14.6,0.1,3451711
2031,新光鋼,TWSE,41.3,-0.05,58458234
2032,新鋼,TWSE,15.2,0.5,23754344
2033,佳大,TWSE,15.65,0.05,1860320
2034,允強,TWSE,21.7,0.1,23975403
2038,海光,TWSE,16.2,0.2,14072446
2049,上銀,TWSE,216.5,-0.5,428516059
2059,川湖,TWSE,2565,45,1393343270
2062,橋椿,TWSE,24.9,0,3067409
2069,運錩,TWSE,15.1,0.1,2665749
2101,南港,TWSE,38.75,-0.5,51595592
2102,泰豐,TWSE,20.8,0.2,13506774
2103,台橡,TWSE,17.75,-0.05,7618637
2104,國際中橡,TWSE,11.25,0,9788679
2105,正新,TWSE,41.5,-0.7,198344350
