id,name,market,close,change,turnover
0050,元大台灣50,TWSE,62.35,0.45,4252497861
0051,元大中型100,TWSE,90.5,1.15,7084579
0052,富邦科技,TWSE,36.01,0.33,2106645759
0053,元大電子,TWSE,134.8,1.7,1773996
0055,元大MSCI金融,TWSE,29.51,-0.26,4424738
0056,元大高股息,TWSE,36.02,-0.11,961925580
0057,富邦摩台,TWSE,183.4,2.15,3744298
0061,元大寶滬深,TWSE,22.21,-0.13,13151576
1101,台泥,TWSE,22.85,0.75,1200424499
1102,亞泥,TWSE,38.8,-0.05,173721403
1103,嘉泥,TWSE,13.9,-0.05,7066487
1104,環泥,TWSE,31.45,-0.2,14410049
1108,幸福,TWSE,15.05,0.1,1030865
1109,信大,TWSE,15.65,0.1,1029909
1110,東泥,TWSE,16.65,0.05,2135753
1201,味全,TWSE,14.85,-0.05,6486848
1203,味王,TWSE,39.75,0.15,1401361
1210,大成,TWSE,52,0,49263064
1215,卜蜂,TWSE,143,1.5,274564679
1216,統一,TWSE,76.5,-0.1,363401972
1217,愛之味,TWSE,10.4,0.05,1919443
1218,泰山,TWSE,18.2,0.05,4587295
1219,福壽,TWSE,13.6,-0.05,1602937
1220,台榮,TWSE,12.55,0,852030
1225,福懋油,TWSE,30.45,-0.3,11324767
1227,佳格,TWSE,30.5,-0.25,10758532
1229,聯華,TWSE,47.9,-0.15,33618089
1231,聯華食,TWSE,100,0,30503764
1232,大統益,TWSE,145.5,1.5,6391382
1233,天仁,TWSE,32,0.35,544412
1234,黑松,TWSE,37.95,0,2661517
1235,興泰,TWSE,47.85,0,200161
1236,宏亞,TWSE,24.7,0.05,233391
1256,鮮活果汁-KY,TWSE,140.5,3.5,6294139
1301,台塑,TWSE,41.65,0.1,939704070
1303,南亞,TWSE,59,2.8,14894089882
1304,台聚,TWSE,10.95,0.2,48989569
1305,華夏,TWSE,11.15,0.35,16109865
1307,三芳,TWSE,33.8,0,13600042
1308,亞聚,TWSE,13.1,0.15,27970588
1309,台達化,TWSE,11.15,0.15,5680880
1310,台苯,TWSE,8.92,0.19,10825691
1312,國喬,TWSE,11.1,0.3,68864098
1313,聯成,TWSE,10.35,0.49,44205175
1314,中石化,TWSE,8.23,0.03,148388785
1315,達新,TWSE,64.6,-0.1,183905
1316,上曜,TWSE,15.15,-0.1,26197811
1319,東陽,TWSE,96.8,-2.3,257677044
1321,大洋,TWSE,36.2,0.2,2232850
1323,永裕,TWSE,19.6,0,177061
1324,地球,TWSE,10.55,0.05,387233
1325,恆大,TWSE,31.8,-0.5,9248911
1326,台化,TWSE,33.4,0.25,656168419
1337,再生-KY,TWSE,4.93,0.01,845342
1338,廣華-KY,TWSE,20.45,0.05,661004
1339,昭輝,TWSE,45.75,-0.45,1242175
1340,勝悅-KY,TWSE,7.06,0.13,551881
1341,富林-KY,TWSE,58.9,0,233462
1342,八貫,TWSE,85.9,0.3,7236595
1402,遠東新,TWSE,28.2,0.15,197812801
1409,新纖,TWSE,16.2,0.35,213034865
1410,南染,TWSE,34.45,0,682780
1413,宏洲,TWSE,10.15,0,66486
1414,東和,TWSE,17.6,0,2294795
1416,廣豐,TWSE,11.75,0,638733
1417,嘉裕,TWSE,8.95,0.05,2295688
1418,東華,TWSE,20,-0.1,209727
1419,新紡,TWSE,70.7,-0.1,25511360
1423,利華,TWSE,38.6,-0.1,66087
1432,大魯閣,TWSE,17.85,0.15,3174544
1434,福懋,TWSE,15.75,0,11860883
1435,中福,TWSE,24.3,0.1,119538
1436,華友聯,TWSE,65.8,0.6,13609870
1437,勤益控,TWSE,33.05,0.45,7284920
1438,三地開發,TWSE,33.65,-0.45,1277973
1439,雋揚,TWSE,27.15,0.1,273889
1440,南紡,TWSE,13.85,0,13036665
1441,大東,TWSE,10.8,0.1,1722874
1442,名軒,TWSE,33.15,-0.1,25100336
1443,立益物流,TWSE,27.6,0.25,106664
1444,力麗,TWSE,6.04,0.03,2363768
1445,大宇,TWSE,13.95,-0.05,454894
1446,宏和,TWSE,18.3,0.4,3220312
1447,力鵬,TWSE,5.45,0.05,2200582
1449,佳和,TWSE,10.35,0.15,5688624
1451,年興,TWSE,17.35,0,3341600
1452,宏益,TWSE,11.95,0.2,1640536
1453,大將,TWSE,12.5,0.15,506825
1454,台富,TWSE,13.5,-0.1,1025373
1455,集盛,TWSE,7.69,0.08,1670958
1456,怡華,TWSE,13.5,0.05,298658
1457,宜進,TWSE,16,-0.1,1405335
1459,聯發,TWSE,11.85,-0.05,1733824
1460,宏遠,TWSE,5.94,0.14,2667448
