id,name,market,close,change,turnover
0050,元大台灣50,TWSE,52.3,0.35,2027526211
0051,元大中型100,TWSE,83.75,0.95,3809691
0052,富邦科技,TWSE,205,1.5,107057431
0053,元大電子,TWSE,114.4,1,717118
0055,元大MSCI金融,TWSE,30.2,0.19,4809957
0056,元大高股息,TWSE,34.91,0.15,738144759
0057,富邦摩台,TWSE,155.55,1.2,2217044
0061,元大寶滬深,TWSE,20.82,-0.44,20533188
1101,台泥,TWSE,22.65,0.3,412041788
1102,亞泥,TWSE,36.4,0,124921308
1103,嘉泥,TWSE,13.35,0.15,19444972
1104,環泥,TWSE,29.55,0,11149047
1108,幸福,TWSE,15.4,0.05,4735654
1109,信大,TWSE,15.95,0.05,505075
1110,東泥,TWSE,17.3,-0.25,2452216
1201,味全,TWSE,15.65,0.1,2509518
1203,味王,TWSE,40,0,1537875
1210,大成,TWSE,53.5,0.3,30598221
1213,大飲,TWSE,12.85,0,39225
1215,卜蜂,TWSE,134,-1,57109629
1216,統一,TWSE,78.1,0.2,425051561
1217,愛之味,TWSE,11.05,0.1,7802888
1218,泰山,TWSE,18.9,0.2,9282076
1219,福壽,TWSE,13.7,0.15,2793197
1220,台榮,TWSE,13.05,0.1,1442981
1225,福懋油,TWSE,30.3,0.2,2346090
1227,佳格,TWSE,30.35,0.2,10113584
1229,聯華,TWSE,48.35,0.35,39530803
1231,聯華食,TWSE,138,1.5,16509472
1232,大統益,TWSE,149.5,0.5,4633222
1233,天仁,TWSE,30.8,0.1,70909
1234,黑松,TWSE,39.35,0.1,4150457
1235,興泰,TWSE,61.8,-0.9,1036225
1236,宏亞,TWSE,22.45,0.6,1493071
1256,鮮活果汁-KY,TWSE,154.5,-3,123023725
1301,台塑,TWSE,38.25,0.5,361659953
1303,南亞,TWSE,38.9,-0.4,1530380160
1304,台聚,TWSE,10.3,0.1,8266216
1305,華夏,TWSE,11.5,0.05,6334795
1307,三芳,TWSE,30.95,0.4,21408004
1308,亞聚,TWSE,12,0.15,4146245
1309,台達化,TWSE,11.3,0.1,5630827
1310,台苯,TWSE,9.08,0.16,5075484
1312,國喬,TWSE,9.64,0.09,20069497
1313,聯成,TWSE,9.89,0.05,18378003
1314,中石化,TWSE,7.26,0.16,84008209
1315,達新,TWSE,64.5,0,97880
