id,name,market,close,change,turnover,high,low
0050,元大台灣50,TWSE,101.45,-0.25,11048530094,101.6,100.05
0051,元大中型100,TWSE,137,-0.95,8826424,137,135
0052,富邦科技,TWSE,59.3,-0.2,944859467,59.45,58.5
0053,元大電子,TWSE,227.15,-1.7,6223817,227.15,224.2
0055,元大MSCI金融,TWSE,43.29,0.74,21780464,43.3,42.5
0056,元大高股息,TWSE,50,-0.2,2905590148,50.25,49.32
0057,富邦摩台,TWSE,301.4,-2.3,3001897,301.95,299.95
0061,元大寶滬深,TWSE,24.83,-0.09,812502,25,24.8
1101,台泥,TWSE,24.4,0.6,837862024,24.5,23.9
1102,亞泥,TWSE,33.1,0.35,251265618,33.15,32.7
1103,嘉泥,TWSE,13.25,0.1,13500544,13.5,13.15
1104,環泥,TWSE,26.7,-0.1,9182595,26.95,26.65
1108,幸福,TWSE,12.1,-0.05,5069666,12.2,12
1109,信大,TWSE,13.8,0,1312014,13.85,13.8
1110,東泥,TWSE,16,0.05,2637209,16.05,15.85
1201,味全,TWSE,12.3,-0.15,3346783,12.55,12.25
1203,味王,TWSE,47.2,0.3,1248353,47.2,46.65
1210,大成,TWSE,58.1,0.3,76273523,58.2,57.7
1213,大飲,TWSE,7.24,0,94120,7.24,7.24
1215,卜蜂,TWSE,105.5,-4,223731851,109.5,105
1216,統一,TWSE,77.1,-0.3,1105274881,79,77.1
1217,愛之味,TWSE,9.98,0,3605438,9.99,9.92
1218,泰山,TWSE,15.8,-0.4,32623019,16.05,15.7
1219,福壽,TWSE,11.65,-0.2,5443274,11.85,11.6
1220,台榮,TWSE,11.3,-0.1,777140,11.4,11.25
1225,福懋油,TWSE,26.65,0,3096084,26.75,26.1
1227,佳格,TWSE,29.2,0,18758967,29.5,29.2
1229,聯華,TWSE,41.7,0.05,102291142,42.6,41.25
1231,聯華食,TWSE,91,-0.9,45867428,93.5,91
1232,大統益,TWSE,153.5,-0.5,50187729,155,152.5
1233,天仁,TWSE,29.05,-0.15,321528,29.05,29
1234,黑松,TWSE,33.8,0.15,3425456,33.9,33.65
1235,興泰,TWSE,37,0.5,950511,37,36.1
1236,宏亞,TWSE,23.5,-0.05,930921,23.55,23.35
1256,鮮活果汁-KY,TWSE,184.5,1,3377837,184.5,182.5
1301,台塑,TWSE,61.7,-1,2320378747,62.5,59.8
1303,南亞,TWSE,174,-3.5,12565069553,179,166
1304,台聚,TWSE,12.25,-0.65,104853999,12.75,11.95
1305,華夏,TWSE,11.85,-0.6,53364475,12.35,11.65
1307,三芳,TWSE,31.45,-0.85,21032986,32.1,31.3
1308,亞聚,TWSE,13.3,-0.8,52903762,14,13.15
1309,台達化,TWSE,13.85,-0.95,81825818,14.55,13.65
1310,台苯,TWSE,8.97,-0.99,50646198,9.01,8.97
1312,國喬,TWSE,12.25,-0.95,280464498,12.95,11.95
1313,聯成,TWSE,11.3,-0.65,81684498,11.8,11.1
1314,中石化,TWSE,8.04,-0.23,275833361,8.21,7.92
1315,達新,TWSE,64.5,1,1377898,64.5,63.6
1316,上曜,TWSE,10.15,-0.1,5745193,10.25,10.1
1319,東陽,TWSE,73,0.9,107900331,73.1,72
1321,大洋,TWSE,32.55,0.4,7911990,32.6,32.2
1323,永裕,TWSE,19.9,-0.1,568656,19.95,19.7
1324,地球,TWSE,10.35,0,459690,10.35,10.15
1325,恆大,TWSE,27.75,0.05,26673515,28.75,27.35
1326,台化,TWSE,65,-2.5,3271850457,67.4,62.6
1337,再生-KY,TWSE,4.79,-0.07,2134459,4.86,4.76
1338,廣華-KY,TWSE,15.5,-0.25,1234048,15.7,15.35
1339,昭輝,TWSE,44.55,0.2,2657872,44.9,43.95
1340,勝悅-KY,TWSE,5.28,-0.02,427740,5.31,5.25
1341,富林-KY,TWSE,58.7,-0.4,58759,58.7,58.7
1342,八貫,TWSE,110,-1,40815025,110.5,108
1402,遠東新,TWSE,27.45,0.1,458976516,27.7,27.4
1409,新纖,TWSE,22.6,-0.75,299004368,23.1,22.1
1410,南染,TWSE,25.85,-0.55,6752075,27.45,25.75
1413,宏洲,TWSE,11,0.7,11126124,11.3,10
1414,東和,TWSE,18.3,0.55,8794547,18.3,17.7
1416,廣豐,TWSE,10.95,0.05,3441885,10.95,10.85
1417,嘉裕,TWSE,8.39,-0.06,657257,8.53,8.33
1418,東華,TWSE,18.7,0,89883,18.7,18.5
1419,新紡,TWSE,69.5,2.8,20913351,69.7,66.7
1423,利華,TWSE,35.7,0.1,607871,35.7,35.4
1432,大魯閣,TWSE,15.05,0.05,1527396,15.05,14.95
1434,福懋,TWSE,18.5,-0.65,108967349,19.1,18.2
1435,中福,TWSE,25.5,2.3,516550,25.5,25.5
1436,華友聯,TWSE,37.3,-0.85,25664105,38.15,36.95
1437,勤益控,TWSE,30.9,0,4973836,30.9,30.55
1438,三地開發,TWSE,22.05,0.05,768024,22.3,21.5
1439,雋揚,TWSE,26.75,0.45,510400,27.2,26.65
1440,南紡,TWSE,12.7,-0.05,15503151,12.8,12.6
1441,大東,TWSE,9.08,0,98415,9.08,8.97
1442,名軒,TWSE,30.35,0.4,27251584,30.45,29.65
1443,立益物流,TWSE,26.35,0.15,191575,27,26
1444,力麗,TWSE,7.73,-0.27,12135733,7.9,7.68
1445,大宇,TWSE,10.65,-0.15,259201,10.85,10.65
1446,宏和,TWSE,14.05,0,4673608,14.35,14
1447,力鵬,TWSE,7.34,-0.16,15032929,7.53,7
1449,佳和,TWSE,12.7,0,3124085,12.75,12.6
1451,年興,TWSE,17.4,0,2056847,17.4,17.25
1452,宏益,TWSE,11.6,-0.05,988632,11.65,11.5
1453,大將,TWSE,11.25,0.1,222327,11.35,11.2
1454,台富,TWSE,12.65,0.1,274500,12.75,12.3
1455,集盛,TWSE,8.96,-0.16,4794601,9.16,8.93
1456,怡華,TWSE,13.9,0.5,1846772,14.05,13.35
1457,宜進,TWSE,14.35,0.05,1218402,14.4,14.2
1460,宏遠,TWSE,6.88,-0.04,1576176,6.94,6.84
1463,強盛新,TWSE,17.85,0,1183640,18,17.8
1464,得力,TWSE,10.45,0.05,4838853,10.5,10.3
1465,偉全,TWSE,12.85,0,1129873,13.05,12.75
1466,聚隆,TWSE,16.65,-0.35,7966418,16.9,16.2
1467,南緯,TWSE,10.15,0.15,9713282,10.55,9.99
1468,昶和,TWSE,13.15,0.05,602762,13.2,12.85
1470,大統新創,TWSE,22.8,0.05,68500,22.85,22.8
1471,首利,TWSE,9.79,0.06,2507702,9.9,9.51
1472,三洋實業,TWSE,89.4,-0.1,89491,89.4,89.4
1473,台南,TWSE,20.15,-0.15,942942,20.35,20
1474,弘裕,TWSE,10.4,-0.05,466165,10.55,10.35
1475,業旺,TWSE,27.3,0.65,341123,27.35,26.6
1476,儒鴻,TWSE,341.5,7,362863543,341.5,333
1477,聚陽,TWSE,218,3,168411137,218,214.5
1503,士電,TWSE,202,-2.5,244598660,207,199
1504,東元,TWSE,67.5,1.3,528109043,67.9,64.5
1506,正道,TWSE,10.75,-0.05,1504285,10.8,10.55
1512,瑞利,TWSE,6.85,-0.04,110243,6.89,6.63
1513,中興電,TWSE,158.5,0.5,361786064,159,155.5
1514,亞力,TWSE,105.5,0.5,148197324,107,103.5
1515,力山,TWSE,32.45,-1.5,85990625,33.8,32.1
1516,川飛,TWSE,16,0,131251,16,15.8
1517,利奇,TWSE,11.7,0.4,20564486,12.35,11.3
1519,華城,TWSE,727,30,881430858,727,704
1521,大億,TWSE,25.25,-0.05,388916,25.55,24.65
1522,堤維西,TWSE,28.2,0.35,8867384,28.2,27.65
1524,耿鼎,TWSE,26.3,0.15,10312123,26.45,25.95
1525,江申,TWSE,66.8,-0.1,206165,66.8,66.8
1526,日馳,TWSE,17.7,1.6,21312620,17.7,16.1
1527,鑽全,TWSE,34,0.4,6582446,34.05,33.6
1528,恩德,TWSE,19.05,-0.05,17039183,19.25,18.6
1529,樂事綠能,TWSE,18.25,-0.15,6285770,18.65,18.2
1530,亞崴,TWSE,28.45,0,4041387,29.15,28.1
1531,高林股,TWSE,13.1,0.1,958145,13.1,12.95
1532,勤美,TWSE,22.9,-0.4,29499560,23.4,22.8
1533,車王電,TWSE,33.55,0.45,4351099,33.65,33.15
1535,中宇,TWSE,45.75,0,2071309,46.05,45.7
1536,和大,TWSE,49.75,-1.15,68620195,51.1,49.1
1537,廣隆,TWSE,127.5,0,20424954,129.5,127
1538,正峰,TWSE,10,0,69768,10,9.9
1539,巨庭,TWSE,16.25,0,1407705,16.45,16.2
1540,喬福,TWSE,21.35,-0.1,4405684,21.7,21.25
1541,錩泰,TWSE,22,-0.05,461390,22.15,21.6
1558,伸興,TWSE,89.5,-0.8,2437190,90.2,89.1
1560,中砂,TWSE,690,18,1114609787,701,664
1563,巧新,TWSE,62,0.1,31905030,62,60.6
1568,倉佑,TWSE,28.6,0,9989789,28.8,28
1582,信錦,TWSE,69.4,0,39982966,70,68
1583,程泰,TWSE,49.9,-0.1,213245,50.1,49.9
1587,吉茂,TWSE,25.3,0.65,6216137,26,24.85
1590,亞德客-KY,TWSE,1440,15,846314120,1450,1405
1597,直得,TWSE,128.5,2.5,67378780,129,122
1598,岱宇,TWSE,19.6,-0.15,2132739,19.9,19.4
1603,華電,TWSE,29.3,0.15,2430895,29.35,28.9
1604,聲寶,TWSE,23.3,0.05,5849411,23.4,23.25
1605,華新,TWSE,32.65,-0.2,690019099,33.75,31.9
1608,華榮,TWSE,29.5,-0.5,56513972,30.3,28.95
1609,大亞,TWSE,36.4,-0.45,101501107,37.35,35.9
1611,中電,TWSE,11.95,-0.05,5456963,12.05,11.85
1612,宏泰,TWSE,31.15,0.1,14595381,31.3,30.9
1614,三洋電,TWSE,31.05,-0.05,973620,31.15,30.9
1615,大山,TWSE,43.25,0.35,3865141,43.5,42.7
1616,億泰,TWSE,19.25,0.05,4952922,19.4,19.05
1617,榮星,TWSE,17.95,-0.2,10448546,18.15,17.3
1618,合機,TWSE,38.8,0.3,21268907,38.8,37.95
1623,大東電,TWSE,219,0,18048581,219,215
1626,艾美特-KY,TWSE,9.99,-0.01,371632,10.05,9.92
1702,南僑,TWSE,33.3,-0.05,5441902,33.55,33.2
1707,葡萄王,TWSE,90.8,-0.7,21256252,91.6,90.5
1708,東鹼,TWSE,52.5,-0.2,117993174,53.5,50.9
1709,和益,TWSE,25.95,-0.3,65033596,27,25.75
1710,東聯,TWSE,14.65,-1.1,180127814,15.6,14.2
1711,永光,TWSE,35.4,-0.25,176382204,36,34.25
1712,興農,TWSE,39.35,0.25,23327594,39.5,39.1
1713,國化,TWSE,48,-0.2,5857912,48.55,47.95
1714,和桐,TWSE,14.45,-0.45,234450302,14.95,14.05
1717,長興,TWSE,61.3,1.1,498754376,61.5,59.2
1718,中纖,TWSE,10.25,-0.75,488086994,10.8,10
1720,生達,TWSE,57.4,0.9,24108778,57.6,56.4
1721,三晃,TWSE,21.05,0.7,11480425,21.35,20.35
1722,台肥,TWSE,46.7,0.25,76218091,46.9,46.35
1723,中碳,TWSE,86.4,-1.7,64720550,88.9,85.3
1725,元禎,TWSE,29.8,0.3,1004313,29.95,29.15
1726,永記,TWSE,76.7,0.7,3147326,76.8,76
1727,中華化,TWSE,76,0,103210821,76.6,73.1
1730,花仙子,TWSE,51.6,0.1,1818457,51.9,51.5
1731,美吾華,TWSE,20.65,0.1,24186222,20.65,20.55
1732,毛寶,TWSE,27.35,-0.65,16159237,28.4,27.15
1733,五鼎,TWSE,32.2,0.15,4145057,32.3,31.8
1734,杏輝,TWSE,31.55,0.15,8764566,31.75,31.1
1735,日勝化,TWSE,19.85,0.35,3189540,19.9,19.3
1736,喬山,TWSE,133.5,-3,37673715,137.5,132
1737,臺鹽,TWSE,32.25,0.1,3859235,32.25,32.05
1752,南光,TWSE,31.6,-0.2,1219131,32.1,31.45
1760,寶齡富錦,TWSE,60.5,-0.6,6228602,61.3,60.4
1762,中化生,TWSE,34,-0.75,4569962,34.8,33.95
1773,勝一,TWSE,160,-3,122165290,165.5,157.5
1776,展宇,TWSE,17.05,-0.3,602127,17.3,17.05
1783,和康生,TWSE,40.9,0.6,5043468,40.95,40.05
1786,科妍,TWSE,50.3,0.35,4491262,50.4,49.5
1789,神隆,TWSE,19.6,-0.05,6141593,19.7,19.45
1795,美時,TWSE,184,-1,247681652,186.5,183
1802,台玻,TWSE,52.5,1.5,770143996,52.9,50.1
1805,寶徠,TWSE,10.05,0,772686,10.2,9.95
1806,冠軍,TWSE,8.17,-0.01,799684,8.26,8.11
1808,潤隆,TWSE,32.15,-0.1,17769971,32.45,31.9
1809,中釉,TWSE,36.9,0,36155096,37.4,35.5
1810,和成,TWSE,26.5,-2.1,344263916,27.85,26.2
1817,凱撒衛,TWSE,38.65,0.2,1740634,38.65,38.4
1903,士紙,TWSE,48.7,-0.2,3802425,48.9,48.4
1904,正隆,TWSE,21.55,0.1,17634293,21.7,21.3
1905,華紙,TWSE,13.5,-0.35,31675988,14,13.35
1906,寶隆,TWSE,11,0.1,364534,11.05,10.8
1907,永豐餘,TWSE,28.05,-0.05,28268261,28.15,27.9
1909,榮成,TWSE,10.05,0,15673145,10.05,9.93
2002,中鋼,TWSE,19.25,0.1,658523916,19.35,19.15
2006,東和鋼鐵,TWSE,73,1.2,230854738,73.1,71.6
2007,燁興,TWSE,7.13,-0.07,1050151,7.29,7.08
2008,高興昌,TWSE,31,0,908553,31,30.5
2009,第一銅,TWSE,37.3,-0.1,19198302,37.85,37.15
2010,春源,TWSE,21.15,0.05,12278903,21.25,21.05
2012,春雨,TWSE,15.65,-0.1,700303,15.85,15.45
2013,中鋼構,TWSE,41,0,4725178,41.4,40.85
2014,中鴻,TWSE,17.2,-0.2,35990295,17.55,17.05
2015,豐興,TWSE,64.5,0.7,29758582,64.8,64.2
2017,官田鋼,TWSE,9.01,0.03,3399478,9.11,8.95
2020,美亞,TWSE,21.35,0.1,5733705,21.45,21.3
2022,聚亨,TWSE,7.76,-0.01,2436717,7.79,7.7
2023,燁輝,TWSE,13.75,-0.2,13837360,14.1,13.75
2024,志聯,TWSE,13.85,0.05,152398,13.85,13.8
2025,千興,TWSE,11.75,0.05,3406030,11.95,11.7
2027,大成鋼,TWSE,44.55,1,1005088023,45.15,43.45
2028,威致,TWSE,15.65,0.05,1566280,15.7,15.5
2029,盛餘,TWSE,20.8,0.05,1728306,20.85,20.7
2030,彰源,TWSE,17.3,-0.2,8052870,17.55,17.25
2031,新光鋼,TWSE,40.95,0.8,33679034,40.95,40.4
2032,新鋼,TWSE,16.05,0,3912112,16.15,15.95
2033,佳大,TWSE,15.3,-0.1,1388100,15.3,15.1
2034,允強,TWSE,19.2,-0.1,16028450,19.4,19.05
2038,海光,TWSE,12.7,-0.05,1954212,12.85,12.6
2049,上銀,TWSE,323,10,450106030,324.5,306.5
2059,川湖,TWSE,8275,540,4255526635,8275,7675
2062,橋椿,TWSE,18.7,0,3130496,18.85,18.5
2069,運錩,TWSE,18.35,-0.15,3194434,18.6,18.15
2072,世紀風電,TWSE,152.5,9.5,155052825,154.5,146.5
2101,南港,TWSE,33.15,0.15,25023891,33.3,32.75
2102,泰豐,TWSE,19.15,0.15,1839489,19.15,19
2103,台橡,TWSE,22.2,-1.1,138724405,23.3,22
2104,國際中橡,TWSE,10.15,-0.2,59680186,10.35,10
2105,正新,TWSE,30.8,-0.45,281571661,31.15,30.7
2106,建大,TWSE,18,0.25,18976413,18.1,17.6
2107,厚生,TWSE,25.95,0,4101745,26,25.7
2108,南帝,TWSE,27.95,-0.35,19661355,28.4,27.65
2109,華豐,TWSE,14.45,-0.05,867373,14.5,14.4
2114,鑫永銓,TWSE,87.8,0,1971959,88.2,87.6
2115,六暉-KY,TWSE,22.1,0.05,1292879,22.3,21.95
2201,裕隆,TWSE,27.65,-0.25,36485693,28.15,27.65
2204,中華,TWSE,51.8,0,25935226,52.3,51.6
2206,三陽工業,TWSE,63.1,1.7,100072212,63.2,61.4
2207,和泰車,TWSE,498,4.5,199767200,503,493
2208,台船,TWSE,19.3,-0.55,83923482,19.85,19.1
2211,長榮鋼,TWSE,88.6,0.8,55708850,88.7,87.5
2227,裕日車,TWSE,50.5,0.4,3801834,50.8,50
2228,劍麟,TWSE,80,0.3,4639688,80.5,79
2231,為升,TWSE,95.2,-1.2,22593128,95.7,94
2233,宇隆,TWSE,205,1.5,89509334,206.5,196
2236,百達-KY,TWSE,146,-3,114089672,150,142.5
2239,英利-KY,TWSE,20,-0.1,683959,20.35,19.8
2241,艾姆勒,TWSE,34,-1,36058952,35.3,33
2243,宏旭-KY,TWSE,48,-2.4,24756467,50.4,47.4
2247,汎德永業,TWSE,225.5,0.5,5855000,228,223.5
2248,華勝-KY,TWSE,61.5,-0.7,4901841,62.9,61
2250,IKKA-KY,TWSE,62,0.9,3791122,62,60.6
2254,巨鎧精密-創,TWSE,59.5,-1.1,239900,60.5,59.5
2258,鴻華先進-創,TWSE,32,-0.05,10405711,32.25,31.55
2301,光寶科,TWSE,212,-2.5,2682615000,216.5,204
2302,麗正,TWSE,41.5,-1.5,127452676,42.8,40.2
2303,聯電,TWSE,126,-2,26881328373,127,118
2305,全友,TWSE,31.85,-0.45,199286001,32.65,30.15
2308,台達電,TWSE,1755,-30,17168864775,1785,1695
2312,金寶,TWSE,31.95,0.1,366263858,32,30.6
2313,華通,TWSE,199.5,-2,6132699096,205,194
2314,台揚,TWSE,12.5,0.15,1209040,12.55,12.2
2316,楠梓電,TWSE,155,-1,224087909,157,148.5
2317,鴻海,TWSE,253,0.5,8967672916,254.5,246
2321,東訊,TWSE,15,0,89863,15,14.95
2323,中環,TWSE,10.3,-0.05,48695985,10.4,10.05
2324,仁寶,TWSE,37.15,-0.05,1474430609,37.5,36.05
2327,國巨*,TWSE,625,-17,35162424124,655,590
2328,廣宇,TWSE,45.15,-0.15,73794030,45.2,44.3
2329,華泰,TWSE,44.45,-0.6,116452254,45.2,43.25
2330,台積電,TWSE,2350,0,67885214772,2365,2330
2331,精英,TWSE,19.2,-0.05,24834470,19.5,18.75
