id,name,market,close,change,turnover
0050,元大台灣50,TWSE,70.65,-0.1,6856607422
0051,元大中型100,TWSE,99.35,0.05,4221506
0052,富邦科技,TWSE,41.1,-0.25,2430246081
0053,元大電子,TWSE,152,-0.7,2175004
0055,元大MSCI金融,TWSE,32.16,0.35,5104255
0056,元大高股息,TWSE,38.01,0.05,2005712412
0057,富邦摩台,TWSE,205.45,-0.25,8234247
0061,元大寶滬深,TWSE,23.86,-0.08,3671017
1101,台泥,TWSE,25,0.05,961772356
1102,亞泥,TWSE,36.75,-0.1,281644212
1103,嘉泥,TWSE,14.15,0.1,4782899
1104,環泥,TWSE,30.5,-0.05,10352296
1108,幸福,TWSE,15.1,0.05,2800043
1109,信大,TWSE,15.45,0,1413107
1110,東泥,TWSE,16.45,0.15,5296346
1201,味全,TWSE,14.5,0.05,2326142
1203,味王,TWSE,39.9,0.3,221067
1210,大成,TWSE,52.4,0.6,50725031
1213,大飲,TWSE,10.45,0.55,115753
1215,卜蜂,TWSE,148.5,0,136696607
1216,統一,TWSE,76,0.5,584114050
1217,愛之味,TWSE,10.65,0.1,8949987
1218,泰山,TWSE,18.4,0.05,9485851
1219,福壽,TWSE,13.7,0.1,4750278
1220,台榮,TWSE,12.55,0,2163067
1225,福懋油,TWSE,28.65,0.3,3011826
1227,佳格,TWSE,29.6,-0.05,17856587
1229,聯華,TWSE,46.95,-0.3,51042768
1231,聯華食,TWSE,95.7,0.8,19452740
1232,大統益,TWSE,146,-0.5,6667555
1233,天仁,TWSE,32.3,0,482982
1234,黑松,TWSE,37.5,0.15,3094671
1235,興泰,TWSE,45.4,0.1,499795
1236,宏亞,TWSE,24.7,-0.15,1925878
1256,鮮活果汁-KY,TWSE,167,-0.5,6256042
1301,台塑,TWSE,42.6,1.55,2447182518
1303,南亞,TWSE,69.7,6.3,15501028134
1304,台聚,TWSE,11.9,0.35,125384621
1305,華夏,TWSE,12.35,0.75,101989309
1307,三芳,TWSE,32.15,0,16868749
1308,亞聚,TWSE,14.05,0.3,49927911
1309,台達化,TWSE,12.15,0.3,31687627
1310,台苯,TWSE,9.2,0.27,47668178
1312,國喬,TWSE,13.75,0.9,475207981
1313,聯成,TWSE,10.8,0.3,67264797
1314,中石化,TWSE,8.27,0.13,238004327
1315,達新,TWSE,63.9,0.1,5245588
1316,上曜,TWSE,14.7,-0.2,40624570
1319,東陽,TWSE,105,6.4,1183549362
1321,大洋,TWSE,34.2,-0.4,9590239
1323,永裕,TWSE,18.9,-0.05,849441
1324,地球,TWSE,11.3,0.1,603948
1325,恆大,TWSE,29.85,-0.05,15172843
1326,台化,TWSE,34.45,2.55,1823351685
1337,再生-KY,TWSE,4.87,0.01,602713
1338,廣華-KY,TWSE,20.7,0.6,4635873
1339,昭輝,TWSE,43.25,1.65,4501024
1340,勝悅-KY,TWSE,6.7,-0.02,1267172
1341,富林-KY,TWSE,58.7,0,234917
1342,八貫,TWSE,96.3,1.1,20980783
1402,遠東新,TWSE,28.5,0.2,318512002
1409,新纖,TWSE,15.45,0.1,99504280
1410,南染,TWSE,33.95,0,652484
1413,宏洲,TWSE,9.92,0.02,120911
1414,東和,TWSE,19.8,1.15,8816255
1416,廣豐,TWSE,11.9,0.05,1953995
1417,嘉裕,TWSE,8.88,0.02,432989
1418,東華,TWSE,20,0.05,164360
1419,新紡,TWSE,73.3,0.2,7679787
1423,利華,TWSE,38.1,-0.3,1369592
1432,大魯閣,TWSE,18.4,0.4,12525247
1434,福懋,TWSE,16.35,0.15,47068354
1435,中福,TWSE,21.8,-0.1,274773
1436,華友聯,TWSE,62.7,0.3,22232924
1437,勤益控,TWSE,32.85,0,1396400
1438,三地開發,TWSE,33.25,0.25,1576124
1439,雋揚,TWSE,30.5,0,1005859
1440,南紡,TWSE,13.6,0.2,23627636
1441,大東,TWSE,10.35,0.05,349956
1442,名軒,TWSE,30.2,0.1,20859965
1443,立益物流,TWSE,26.85,-0.35,455185
1444,力麗,TWSE,6.18,0.06,4553413
1445,大宇,TWSE,12.3,0,1747569
1446,宏和,TWSE,18.25,0.2,4295577
1447,力鵬,TWSE,5.28,0.04,3018040
1449,佳和,TWSE,12.25,-0.05,13658508
1451,年興,TWSE,17.7,0.15,3086517
1452,宏益,TWSE,11.85,0.1,1883580
1453,大將,TWSE,12.25,0.05,1106774
1454,台富,TWSE,12.85,-0.05,215493
1455,集盛,TWSE,7.91,0.13,2919174
