id,name,market,close,change,turnover,high,low
0050,元大台灣50,TWSE,93.1,-1.8,12740872880,94.7,93.1
0051,元大中型100,TWSE,127.75,-1.55,11329472,130.3,127.45
0052,富邦科技,TWSE,54.8,-1.05,1805274171,55.75,54.75
0053,元大電子,TWSE,212.25,-5.95,3714286,217.5,212.25
0055,元大MSCI金融,TWSE,33.91,0.42,10363979,34.3,33.64
0056,元大高股息,TWSE,44.01,-0.49,2473462047,45.1,44
0057,富邦摩台,TWSE,276.95,-5,5168142,281.5,276.95
0061,元大寶滬深,TWSE,24.65,-0.15,3597619,24.8,24.6
1101,台泥,TWSE,24.2,0.15,675472244,24.4,24.1
1102,亞泥,TWSE,34.8,0.45,329698464,35.2,34.45
1103,嘉泥,TWSE,13.05,0.15,1988510,13.05,12.9
1104,環泥,TWSE,27.45,0.1,8621229,27.65,27.35
1108,幸福,TWSE,13.8,0.1,2327824,13.85,13.7
1109,信大,TWSE,14.6,0,2636622,14.65,14.4
1110,東泥,TWSE,14.2,0,1288333,14.2,14
1201,味全,TWSE,12,0,4102248,12.15,11.95
1203,味王,TWSE,40.75,0,276622,42,40.15
1210,大成,TWSE,53.5,0.7,137162934,54.1,53
1213,大飲,TWSE,8.2,-0.34,468189,8.52,8
1215,卜蜂,TWSE,141.5,0,174164550,143.5,141
1216,統一,TWSE,74.8,0.1,927220144,75.6,74.5
1217,愛之味,TWSE,9.38,0.05,4146613,9.43,9.35
1218,泰山,TWSE,18.55,0.15,7638764,18.6,18.45
1219,福壽,TWSE,12.65,0.15,4830109,12.65,12.5
1220,台榮,TWSE,11.95,-0.05,906074,12.05,11.9
1225,福懋油,TWSE,29.1,0.3,4263918,29.3,28.8
1227,佳格,TWSE,28.5,0.2,13463332,28.6,28.35
1229,聯華,TWSE,38.65,-0.15,124640550,39.4,38.55
1231,聯華食,TWSE,87.4,1.4,34579328,87.6,85.9
1232,大統益,TWSE,148,0,7832845,149,148
1233,天仁,TWSE,28.65,-0.05,546422,28.8,28.65
1234,黑松,TWSE,34,0.6,6517951,34.2,33.4
1235,興泰,TWSE,40.5,1.65,337246,40.5,37.8
1236,宏亞,TWSE,23.7,0.35,632458,23.7,23.35
1256,鮮活果汁-KY,TWSE,183.5,-3.5,11943488,189.5,183
1301,台塑,TWSE,45.95,0.05,576764080,46.7,45.9
1303,南亞,TWSE,81.7,-2.5,4942289293,86.7,81.7
1304,台聚,TWSE,12.15,-0.3,51083168,12.5,12.1
1305,華夏,TWSE,12.5,-0.4,27741146,12.9,12.5
1307,三芳,TWSE,31.65,-0.15,16500346,32.15,31.65
1308,亞聚,TWSE,13.15,-0.15,23726877,13.45,13.1
1309,台達化,TWSE,15.5,-1,97321351,16.4,15.45
1310,台苯,TWSE,7.97,-0.06,14883143,8.11,7.96
1312,國喬,TWSE,10.5,0,33904665,10.8,10.45
1313,聯成,TWSE,10.5,0.05,24613269,10.7,10.45
1314,中石化,TWSE,6.94,0.07,140871819,7.15,6.93
1315,達新,TWSE,61,0.7,523859,61,60.3
1316,上曜,TWSE,10.4,-0.35,25070172,10.85,10.4
1319,東陽,TWSE,80,0,142778243,80.8,79.5
1321,大洋,TWSE,29.45,-0.05,4764728,29.6,29.3
1323,永裕,TWSE,20,0.55,2686580,20,19.45
1324,地球,TWSE,10.25,0.1,453480,10.25,10.15
1325,恆大,TWSE,27.55,0.4,31928805,28.8,27.5
1326,台化,TWSE,44.9,-0.35,708365468,45.95,44.9
1337,再生-KY,TWSE,4.82,0.04,1277035,4.89,4.78
1338,廣華-KY,TWSE,15.75,0.2,3643339,16.6,15.6
1339,昭輝,TWSE,40.45,-0.25,3508943,41.25,40.4
1340,勝悅-KY,TWSE,5.46,0.02,425296,5.46,5.37
1341,富林-KY,TWSE,61,0,306817,62.4,61
1342,八貫,TWSE,91.9,-1.6,21420105,94.1,91.9
1402,遠東新,TWSE,26.25,0.3,592335053,26.8,26.1
1409,新纖,TWSE,16.7,0,68464996,16.95,16.65
1410,南染,TWSE,26.95,0.45,294765,26.95,26.6
1413,宏洲,TWSE,9.5,-0.02,20076,9.5,9.5
1414,東和,TWSE,15.9,0.25,3229874,16,15.7
1416,廣豐,TWSE,11.05,0,3239328,11.1,10.95
1417,嘉裕,TWSE,8.27,0,881819,8.29,8.16
1418,東華,TWSE,18,-0.15,246026,18.05,18
1419,新紡,TWSE,63,-0.4,7420183,64.6,63
1423,利華,TWSE,40.8,0,433069,42.25,40.8
1432,大魯閣,TWSE,16.25,0.05,2478861,16.4,16.2
1434,福懋,TWSE,15.2,0.05,15756874,15.3,15.15
1436,華友聯,TWSE,46.1,-0.2,5972177,46.7,46.1
1437,勤益控,TWSE,28.35,0.25,2583817,28.45,28.15
1438,三地開發,TWSE,20.6,0.35,1263654,21,20.35
1439,雋揚,TWSE,25.45,0.1,6086295,25.45,24.8
1440,南紡,TWSE,11.35,-0.05,17619610,11.5,11.3
1441,大東,TWSE,9.44,-0.12,875328,9.56,9.43
1442,名軒,TWSE,26.2,-0.3,8148467,26.95,26.2
1443,立益物流,TWSE,26.5,0.2,761753,26.5,26.05
1444,力麗,TWSE,5.92,-0.03,5370091,6.02,5.88
1445,大宇,TWSE,11.35,0,615715,11.5,11.35
1446,宏和,TWSE,15.5,0.35,2066061,15.55,15.2
1447,力鵬,TWSE,5.8,0.04,24899467,5.81,5.36
1449,佳和,TWSE,12.35,-0.05,10644234,12.8,12.2
1451,年興,TWSE,16.7,-0.05,2697516,16.75,16.65
1452,宏益,TWSE,10.8,-0.05,750308,10.95,10.8
1453,大將,TWSE,11.1,0,251802,11.15,11.1
1454,台富,TWSE,13.15,-0.1,185447,13.7,13.05
1455,集盛,TWSE,8.17,0.12,3704951,8.19,8.08
1456,怡華,TWSE,13.25,0,246180,13.65,13.25
1457,宜進,TWSE,14.1,0.05,890424,14.15,14.05
1459,聯發,TWSE,11.8,-0.05,178666,11.85,11.8
1460,宏遠,TWSE,7.03,0.05,3359353,7.07,6.88
1463,強盛新,TWSE,17.75,-0.05,427622,17.9,17.75
1464,得力,TWSE,10,-0.05,3224730,10.2,10
1465,偉全,TWSE,12,0.05,543038,12,11.9
1466,聚隆,TWSE,14.9,0.35,730049,14.9,14.35
1467,南緯,TWSE,6.95,-0.03,1756608,7.06,6.9
1468,昶和,TWSE,12,0,466031,12.05,11.75
1470,大統新創,TWSE,21.1,-1.2,6906555,21.3,20.9
1471,首利,TWSE,10.05,-0.15,5427670,10.25,10
1472,三洋實業,TWSE,88.5,0,442500,88.5,88.5
1473,台南,TWSE,20.6,-0.45,4181560,20.95,20.4
1474,弘裕,TWSE,9.94,-0.04,297979,10,9.88
1475,業旺,TWSE,26.1,0,725356,26.3,25.8
1476,儒鴻,TWSE,320,-8,540340065,327,319
1477,聚陽,TWSE,210,-3.5,472103271,215.5,209.5
1503,士電,TWSE,183.5,-2.5,384187002,188,183.5
1504,東元,TWSE,67.9,-0.4,486657044,68.9,67.6
1506,正道,TWSE,10,-0.1,923117,10.2,9.99
1512,瑞利,TWSE,7.01,0.05,72245,7.23,6.91
