id,name,market,close,change,turnover
0050,元大台灣50,TWSE,62.35,-0.35,10363437208
0051,元大中型100,TWSE,88.75,-0.55,3656557
0052,富邦科技,TWSE,248.95,-2.25,511927608
0053,元大電子,TWSE,136.3,-0.5,2836923
0055,元大MSCI金融,TWSE,31.02,-0.06,1654633
0056,元大高股息,TWSE,36.81,0,3803108304
0057,富邦摩台,TWSE,182,-1.8,4769774
0061,元大寶滬深,TWSE,21.94,-0.21,7253678
1101,台泥,TWSE,23.05,0.1,282663463
1102,亞泥,TWSE,37.65,0.3,127805702
1103,嘉泥,TWSE,13.3,0,3622402
1104,環泥,TWSE,32.45,-0.15,32268412
1108,幸福,TWSE,15,-0.05,1308595
1109,信大,TWSE,15.7,-0.05,609264
1110,東泥,TWSE,16.6,0,630550
1201,味全,TWSE,15.25,0,5646401
1203,味王,TWSE,39.5,-0.35,168390
1210,大成,TWSE,54.2,-1.3,1991354088
1213,大飲,TWSE,11,-0.35,378115
1215,卜蜂,TWSE,134,-2.5,1230682744
1216,統一,TWSE,79.9,1,816511045
1217,愛之味,TWSE,10.4,0,4706120
1218,泰山,TWSE,18.75,0.05,11036105
1219,福壽,TWSE,14.25,-0.05,86307496
1220,台榮,TWSE,13.2,0.15,7452413
1225,福懋油,TWSE,30.7,-0.15,5290412
1227,佳格,TWSE,31.7,-0.2,15766454
1229,聯華,TWSE,48.9,0.5,49629654
1231,聯華食,TWSE,112,0,25064248
1232,大統益,TWSE,145.5,0,5242393
1233,天仁,TWSE,30.85,-0.05,93068
1234,黑松,TWSE,37.5,-0.15,2826375
1235,興泰,TWSE,51.5,2.5,4146285
1236,宏亞,TWSE,25.85,0.1,1941686
1256,鮮活果汁-KY,TWSE,153.5,1.5,11529952
1301,台塑,TWSE,40.2,1.25,1559826286
1303,南亞,TWSE,43.4,1.05,3875007103
1304,台聚,TWSE,11.1,0.45,87209537
1305,華夏,TWSE,11.7,0.4,22674213
1307,三芳,TWSE,32.3,0.35,68534167
1308,亞聚,TWSE,13.7,0.6,60311671
1309,台達化,TWSE,11.55,0.25,15612719
1310,台苯,TWSE,8.98,0.14,9849684
1312,國喬,TWSE,10.95,0.15,80484461
1313,聯成,TWSE,10.7,0.25,61138515
1314,中石化,TWSE,7.32,0.01,95958084
1315,達新,TWSE,64.6,0.2,1341487
1316,上曜,TWSE,16.2,-0.15,165697845
1319,東陽,TWSE,100,0.7,1004085929
1321,大洋,TWSE,35.75,0.1,3108434
1323,永裕,TWSE,19.8,0.05,405401
1324,地球,TWSE,11.85,-0.45,20633465
1325,恆大,TWSE,31.35,-0.1,60552910
1326,台化,TWSE,30.9,0.7,556133163
