id,name,market,close,change,turnover,high,low
0050,元大台灣50,TWSE,61.6,0.45,4720554315,61.95,61.5
0051,元大中型100,TWSE,88.8,0.35,5161386,89.15,88.75
0052,富邦科技,TWSE,247.3,3.2,409854437,248.1,246.15
0053,元大電子,TWSE,134.15,0.3,2245133,135.7,134.15
0055,元大MSCI金融,TWSE,30.92,0.11,2801614,30.95,30.87
0056,元大高股息,TWSE,37.42,-0.01,1812058301,37.67,37.4
0057,富邦摩台,TWSE,180.5,1.65,2088124,180.9,180.35
0061,元大寶滬深,TWSE,22.39,0.32,11602781,22.43,22.07
1101,台泥,TWSE,23.45,0.05,433545010,23.7,23.4
1102,亞泥,TWSE,37.15,-0.15,106565767,37.45,37.1
1103,嘉泥,TWSE,13.2,-0.05,4818283,13.25,13.15
1104,環泥,TWSE,30.2,0.1,28172683,30.3,29.95
1108,幸福,TWSE,15.1,0,2507042,15.1,15.05
1109,信大,TWSE,15.7,0.2,3295680,15.7,15.45
1110,東泥,TWSE,17.4,0.3,4870701,17.45,17
1201,味全,TWSE,15.2,0.1,2871304,15.2,15.05
1203,味王,TWSE,39.8,0.2,383085,39.85,39.8
1210,大成,TWSE,51.4,0.2,49315440,51.6,51.1
1213,大飲,TWSE,11.95,0,119136,12,11.95
1215,卜蜂,TWSE,137.5,-1,67319567,138.5,136.5
1216,統一,TWSE,77.6,-0.4,333219183,78.3,77.6
1217,愛之味,TWSE,10.5,0.1,4950781,10.55,10.4
1218,泰山,TWSE,19.55,0.15,50411335,19.75,19.35
1219,福壽,TWSE,13.6,0.05,1456241,13.6,13.5
1220,台榮,TWSE,13.2,0,2775080,13.35,13.05
1225,福懋油,TWSE,30.45,0.1,5863472,30.85,30.4
1227,佳格,TWSE,32,1.2,81623976,32.15,30.8
1229,聯華,TWSE,48.95,-0.05,94424776,49.7,48.8
1231,聯華食,TWSE,118,1,39907765,118,116
1232,大統益,TWSE,146.5,0,9783555,146.5,146
1233,天仁,TWSE,30.7,-0.1,394148,30.8,30.7
1234,黑松,TWSE,38,0,5130472,38,37.9
1235,興泰,TWSE,50.3,-2.2,2632109,52.5,50.3
1236,宏亞,TWSE,26.05,-0.25,5676051,26.2,25.05
1256,鮮活果汁-KY,TWSE,159,-1.5,8898178,163,158.5
1301,台塑,TWSE,39.15,0.4,945805310,39.4,38.55
1303,南亞,TWSE,42.6,0.8,4044476420,43.6,41.75
1304,台聚,TWSE,11.05,1,142321057,11.05,10.1
1305,華夏,TWSE,11.95,0.75,46429256,12.1,11.1
1307,三芳,TWSE,31.25,0.55,46085054,31.5,30.6
1308,亞聚,TWSE,12.9,1.15,115393611,12.9,11.9
1309,台達化,TWSE,11.5,0.7,35104112,11.65,10.8
1310,台苯,TWSE,9.08,0.5,21776514,9.12,8.59
1312,國喬,TWSE,10.2,0.52,123557033,10.5,9.76
1313,聯成,TWSE,11,0.65,106312095,11.2,10.4
1314,中石化,TWSE,7.39,0.16,223362575,7.47,7.24
1315,達新,TWSE,64.9,0.1,262068,65,64.8
1316,上曜,TWSE,15,0.25,84546041,15.25,14.8
1319,東陽,TWSE,92.2,-1.8,214299977,94.5,92
1321,大洋,TWSE,36.4,0.05,4439867,36.55,36.25
1323,永裕,TWSE,19.8,0,262157,19.8,19.7
1324,地球,TWSE,11.1,0,509348,11.2,11
1325,恆大,TWSE,30.95,-0.45,21237363,31.65,30.9
1326,台化,TWSE,29.85,0.35,444915203,30.25,29.5
1337,再生-KY,TWSE,5.04,0.03,1238951,5.1,5
1338,廣華-KY,TWSE,21.8,0.2,5903120,21.85,21.55
1339,昭輝,TWSE,41.85,-0.3,430943,42.15,41.8
1340,勝悅-KY,TWSE,7.19,0.06,1285995,7.36,7.13
1341,富林-KY,TWSE,58.6,1.9,186696,59,58.6
1342,八貫,TWSE,86.2,1.6,15346929,86.4,85.2
1402,遠東新,TWSE,27.55,-0.15,194853010,27.8,27.55
1409,新纖,TWSE,14.25,0.1,57052954,14.35,14.1
1410,南染,TWSE,35.15,0.15,140694,35.15,34.6
1413,宏洲,TWSE,10.5,0,329704,10.5,10.4
1414,東和,TWSE,17.25,-1.45,30137431,18.75,17.25
1416,廣豐,TWSE,11.5,-0.05,451432,11.6,11.5
1417,嘉裕,TWSE,8.31,0.04,1980718,8.31,8.23
1418,東華,TWSE,21.1,-0.05,487378,21.2,21
1419,新紡,TWSE,52.4,-1.5,29802812,53.4,51.5
1423,利華,TWSE,38.2,0.45,846304,38.2,38
1432,大魯閣,TWSE,17.7,0,2116092,17.75,17.6
1434,福懋,TWSE,15.4,0.15,21752889,15.6,15.25
1435,中福,TWSE,30,0.6,1460965,32,30
1436,華友聯,TWSE,66,-1.9,51093969,67.9,65.8
1437,勤益控,TWSE,30.6,-0.05,2192002,30.65,30.45
1438,三地開發,TWSE,36.4,-0.1,1552735,36.5,35.7
1439,雋揚,TWSE,28.5,-0.5,981907,28.65,28.5
1440,南紡,TWSE,13.15,-0.05,364916583,13.3,13.15
1441,大東,TWSE,11.15,-0.1,296909,11.25,11.15
1442,名軒,TWSE,38.3,-0.55,44093401,38.75,37.7
1443,立益物流,TWSE,28.1,-0.3,197675,28.4,28.1
1444,力麗,TWSE,6.45,0.01,4013340,6.49,6.43
1445,大宇,TWSE,14.8,0.05,378021,14.85,14.55
1446,宏和,TWSE,19.45,-0.1,8033456,19.75,19.45
1447,力鵬,TWSE,5.75,0.03,3465970,5.78,5.7
1449,佳和,TWSE,12.5,-0.1,13522020,12.75,12.45
1451,年興,TWSE,17.75,0.1,1062839,17.75,17.65
1452,宏益,TWSE,12.65,0.05,1709389,12.8,12.55
1453,大將,TWSE,13.4,-0.1,763261,13.55,13.4
1454,台富,TWSE,14.05,0,495138,14.05,13.9
1455,集盛,TWSE,8.38,0,3862407,8.43,8.38
1456,怡華,TWSE,12.6,0.4,848911,12.75,12.3
1457,宜進,TWSE,16.5,0,1199760,16.7,16.5
1459,聯發,TWSE,11.95,-0.05,566065,11.95,11.8
