id,name,market,close,change,turnover,high,low
0050,元大台灣50,TWSE,112.4,-0.05,7897568283,112.45,111.75
0051,元大中型100,TWSE,148.15,1.15,9065687,148.15,145.7
0052,富邦科技,TWSE,65.4,-0.05,656638573,65.45,64.9
0053,元大電子,TWSE,253.3,0.3,37522459,253.3,251.85
0055,元大MSCI金融,TWSE,49.54,-0.34,30169166,49.86,49.4
0056,元大高股息,TWSE,56.65,0.05,1303692237,56.65,56
0057,富邦摩台,TWSE,333.5,-1.7,11136823,334.3,332.4
0061,元大寶滬深,TWSE,24.1,-0.02,2234459,24.1,23.86
1101,台泥,TWSE,25.25,-0.4,995089243,25.7,25.1
1102,亞泥,TWSE,35.7,-0.25,265593417,35.9,35.45
1103,嘉泥,TWSE,13.05,-0.1,2302026,13.1,13
1104,環泥,TWSE,26.65,-0.15,6710620,26.8,26.65
1108,幸福,TWSE,11.05,0,2271117,11.1,11
1109,信大,TWSE,13.3,-0.05,1166182,13.4,13.3
1110,東泥,TWSE,14.75,-0.15,11440921,14.9,14.4
1201,味全,TWSE,11.6,-0.05,13126192,11.7,11.55
1203,味王,TWSE,43.3,-0.25,437057,43.65,43.3
1210,大成,TWSE,51.9,-0.4,29951791,52.1,51.8
1213,大飲,TWSE,7.11,-0.32,21740,7.4,7.11
1215,卜蜂,TWSE,105.5,0,130364771,105.5,104
1216,統一,TWSE,74.5,-0.9,362929412,75,74.4
1217,愛之味,TWSE,9.95,0.04,5230909,9.98,9.89
1218,泰山,TWSE,14.4,0,4329493,14.45,14.35
1219,福壽,TWSE,11.45,-0.05,2352444,11.6,11.45
1220,台榮,TWSE,10.75,0,403029,10.8,10.7
1225,福懋油,TWSE,24.45,-0.2,260304,24.65,24.45
1227,佳格,TWSE,28.15,-0.1,15666075,28.3,28.1
1229,聯華,TWSE,40.1,0.1,52623337,40.2,39.95
1231,聯華食,TWSE,79.6,-0.1,9401492,79.9,79.4
1232,大統益,TWSE,154.5,0,7264615,155,154.5
1233,天仁,TWSE,28.1,0.05,478955,28.15,28.05
1234,黑松,TWSE,33.05,0,1810106,33.05,33
1235,興泰,TWSE,35.5,0,6957149,40.2,35.5
1236,宏亞,TWSE,25.4,0.15,1264286,25.7,25.05
1256,鮮活果汁-KY,TWSE,166.5,-0.5,9288546,170,165.5
1301,台塑,TWSE,64.1,1,1046703251,64.7,62
1303,南亞,TWSE,238,10.5,15626335879,238.5,223
1304,台聚,TWSE,12.5,0.25,27232477,12.5,12.1
1305,華夏,TWSE,12.1,0.05,8492003,12.2,11.9
1307,三芳,TWSE,30.7,0.05,6388980,30.75,30.4
1308,亞聚,TWSE,14.3,0.1,15114405,14.3,14
1309,台達化,TWSE,13.8,-0.05,11765933,13.9,13.5
1310,台苯,TWSE,8.9,0.06,19226965,8.91,8.74
1312,國喬,TWSE,14.6,0,112242883,14.7,14.2
1313,聯成,TWSE,12.15,0,17030317,12.25,12
1314,中石化,TWSE,8.86,-0.15,373808137,9.04,8.78
1315,達新,TWSE,68.3,0.2,1265572,68.3,68
1316,上曜,TWSE,10.45,-0.15,13333140,10.65,10.4
1319,東陽,TWSE,78.9,0.1,50307415,79.1,78.3
1321,大洋,TWSE,32.45,-0.05,1809700,32.55,32.2
1323,永裕,TWSE,21.4,0.15,342645,21.5,21.15
1324,地球,TWSE,10.05,0.11,297193,10.05,9.96
1325,恆大,TWSE,25.7,-0.05,4719411,26.3,25.7
1326,台化,TWSE,67,1.6,1236693837,67.2,63.8
1337,再生-KY,TWSE,4.45,-0.02,1153325,4.52,4.41
1338,廣華-KY,TWSE,14.75,-0.05,2114144,14.75,14.5
1339,昭輝,TWSE,42.4,-0.35,1638737,42.45,42.2
1340,勝悅-KY,TWSE,5.21,-0.04,343009,5.21,5.19
1341,富林-KY,TWSE,60,0.2,63665,60,60
1342,八貫,TWSE,101,0,5739119,101,100.5
1402,遠東新,TWSE,28.15,0.25,135824539,28.2,27.8
1409,新纖,TWSE,24.3,0.2,113068078,24.4,23.85
1410,南染,TWSE,24,-0.3,10643816,24.4,24
1413,宏洲,TWSE,9.19,-0.06,57117,9.2,9.19
1414,東和,TWSE,17.45,0.15,2443680,17.45,17.15
1416,廣豐,TWSE,11.45,-0.05,1313190,11.55,11.4
1417,嘉裕,TWSE,8.1,0.02,3156440,8.12,8.01
1418,東華,TWSE,18.3,0.05,724911,18.95,18
1419,新紡,TWSE,66,0.3,1460439,66,65.4
1423,利華,TWSE,34.55,-0.1,566226,34.65,34.5
1432,大魯閣,TWSE,15.05,0,765536,15.05,14.95
1434,福懋,TWSE,17.95,0.05,22959911,18,17.7
1435,中福,TWSE,22.25,-0.1,163049,22.3,22.1
1436,華友聯,TWSE,36.15,-0.45,2776756,36.5,36.15
1437,勤益控,TWSE,32.5,-0.35,3753046,32.8,32.45
1438,三地開發,TWSE,21.5,-0.2,991770,21.7,21.35
1439,雋揚,TWSE,28.15,0.05,84650,28.25,28.15
1440,南紡,TWSE,13.5,0.25,68962900,13.6,13.1
1442,名軒,TWSE,27.7,-0.1,10724308,27.95,27.2
1443,立益物流,TWSE,23.05,-0.1,325333,23.1,23.05
1444,力麗,TWSE,6.86,0,5146752,6.9,6.81
1445,大宇,TWSE,10.05,0,71414,10.05,10.05
1446,宏和,TWSE,13.6,-0.05,524876,13.65,13.55
1447,力鵬,TWSE,6.39,-0.03,4578941,6.42,6.33
1449,佳和,TWSE,12.45,0.15,3536177,12.5,12.25
1451,年興,TWSE,17.1,0,1184762,17.1,17
1452,宏益,TWSE,10.8,0,317934,10.85,10.8
1453,大將,TWSE,10.9,0.05,366367,10.9,10.85
1454,台富,TWSE,12.3,-0.05,202889,12.35,12.25
1455,集盛,TWSE,9.68,-0.05,2007949,9.74,9.67
1456,怡華,TWSE,14.7,0.75,3752879,14.8,13.9
1457,宜進,TWSE,14.35,-0.05,647633,14.45,14.35
1459,聯發,TWSE,15.95,0.15,275002,15.95,15.8
1460,宏遠,TWSE,6.25,-0.03,1673904,6.32,6.23
1463,強盛新,TWSE,17.75,0.15,1619054,17.75,17.35
1464,得力,TWSE,9.97,-0.03,1368762,10,9.96
1465,偉全,TWSE,11.6,0,223720,11.65,11.6
1466,聚隆,TWSE,14.75,-0.2,997672,15.05,14.75
1467,南緯,TWSE,8.05,-0.02,200245,8.07,8.05
1468,昶和,TWSE,13.2,0.2,698350,13.2,12.7
1470,大統新創,TWSE,23.7,-0.3,23700,23.7,23.7
1471,首利,TWSE,9.4,-0.07,1065531,9.46,9.32
1472,三洋實業,TWSE,88,-0.1,1413335,88.3,87.4
1473,台南,TWSE,19.5,0.05,2671977,19.55,19.35
1474,弘裕,TWSE,10,0.02,666490,10.05,9.92
1475,業旺,TWSE,26.35,0.05,120301,26.7,26.1
1476,儒鴻,TWSE,276.5,-4.5,368947609,280,274
1477,聚陽,TWSE,191,-1.5,148977032,192.5,189
1503,士電,TWSE,196,-0.5,122495918,197,195
1504,東元,TWSE,68.5,-0.1,282734049,68.9,67.6
1506,正道,TWSE,9.64,-0.06,3016086,9.7,9.64
