id,name,market,close,change,turnover
0050,元大台灣50,TWSE,61.8,1.1,6245523944
0051,元大中型100,TWSE,86.85,0.85,10090667
0052,富邦科技,TWSE,245.75,4.4,347803887
0053,元大電子,TWSE,134.55,3.05,4371297
0055,元大MSCI金融,TWSE,31.14,0.2,2905024
0056,元大高股息,TWSE,36.67,0.08,2451932792
0057,富邦摩台,TWSE,180.25,2.95,4190923
0061,元大寶滬深,TWSE,21.8,0.02,5942836
1101,台泥,TWSE,22.95,0.05,445352624
1102,亞泥,TWSE,36.7,-0.15,134690180
1103,嘉泥,TWSE,13.05,0,3401326
1104,環泥,TWSE,30.85,0.45,47178113
1108,幸福,TWSE,14.95,0,1465087
1109,信大,TWSE,15.45,-0.05,1062461
1110,東泥,TWSE,16.65,-0.25,1501256
1201,味全,TWSE,15.05,-0.1,2568413
1203,味王,TWSE,39.35,0,1054233
1210,大成,TWSE,52.3,0.7,128809022
1213,大飲,TWSE,11.8,0,106212
1215,卜蜂,TWSE,138.5,-1.5,302870413
1216,統一,TWSE,77.5,-0.5,520265557
1217,愛之味,TWSE,10.3,-0.05,6433221
1218,泰山,TWSE,19.5,0.4,117188811
1219,福壽,TWSE,13.55,0.05,6739412
1220,台榮,TWSE,13,-0.05,819034
1225,福懋油,TWSE,30.9,1.45,25001864
1227,佳格,TWSE,33.95,2.4,157491923
1229,聯華,TWSE,49.35,-0.75,90028211
1231,聯華食,TWSE,113.5,-0.5,44698850
1232,大統益,TWSE,146,0,27287379
1233,天仁,TWSE,30.9,0.1,198965
1234,黑松,TWSE,37.7,0,3686499
1235,興泰,TWSE,51.2,4.65,3233725
1236,宏亞,TWSE,24.95,-0.1,3044856
1256,鮮活果汁-KY,TWSE,150,-3.5,12828163
1301,台塑,TWSE,37,-0.35,497596730
1303,南亞,TWSE,40.5,0.3,1208110390
1304,台聚,TWSE,10.35,-0.3,27879703
1305,華夏,TWSE,11.15,-0.35,15472031
1307,三芳,TWSE,29.9,-0.1,23178681
1308,亞聚,TWSE,13,-0.2,32192686
1309,台達化,TWSE,11,-0.1,8526703
1310,台苯,TWSE,8.58,-0.13,5645196
1312,國喬,TWSE,9.97,-0.03,33327644
1313,聯成,TWSE,10.1,-0.4,30785137
1314,中石化,TWSE,7.18,-0.11,100587234
1315,達新,TWSE,64.7,0.2,362222
1316,上曜,TWSE,15.35,-0.85,181083485
1319,東陽,TWSE,90.9,-0.2,256933064
1321,大洋,TWSE,35.85,-0.05,2646103
1323,永裕,TWSE,19.7,-0.05,699433
1324,地球,TWSE,11,-0.1,158622
1325,恆大,TWSE,29.5,-0.2,8776873
1326,台化,TWSE,28.55,0,212628443
1337,再生-KY,TWSE,5.06,-0.01,561915
1338,廣華-KY,TWSE,21.95,0.1,1084469
1339,昭輝,TWSE,41.85,-0.05,1180401
1340,勝悅-KY,TWSE,7,-0.17,1358261
1341,富林-KY,TWSE,57.6,-0.5,139471
1342,八貫,TWSE,80.5,-4.5,35034726
1402,遠東新,TWSE,27.3,-0.1,461983660
1409,新纖,TWSE,13.2,-0.15,72716765
1410,南染,TWSE,33.9,-0.35,1074349
1413,宏洲,TWSE,10.4,0.05,257790
1414,東和,TWSE,16.9,0.05,10757267
1416,廣豐,TWSE,11.3,-0.05,1153756
1417,嘉裕,TWSE,8.25,-0.01,1871479
1418,東華,TWSE,20.6,0.1,234625
1419,新紡,TWSE,56.2,-0.8,28552973
1423,利華,TWSE,38.1,-0.6,906198
1432,大魯閣,TWSE,17.45,0.05,834489
1434,福懋,TWSE,15.05,-0.05,12129508
1435,中福,TWSE,25.7,-2.55,489378
1436,華友聯,TWSE,64.5,-0.5,22927730
1437,勤益控,TWSE,30.35,0.05,2308494
1438,三地開發,TWSE,36.7,0.1,1423576
1439,雋揚,TWSE,28.05,-0.25,206434
1440,南紡,TWSE,12.75,-0.25,26170515
1441,大東,TWSE,11.1,-0.05,107199
1442,名軒,TWSE,36.5,-0.4,138093414
1443,立益物流,TWSE,26.95,-0.7,396924
1444,力麗,TWSE,6.31,-0.05,4923915
1445,大宇,TWSE,14.55,-0.05,813303
1446,宏和,TWSE,18.15,-0.35,9766953
1447,力鵬,TWSE,5.65,-0.06,2794172
1449,佳和,TWSE,11.75,0,4461655
1451,年興,TWSE,17.3,-0.2,3987726
1452,宏益,TWSE,11.65,-0.45,6710722
1453,大將,TWSE,13.25,0.05,831277
1454,台富,TWSE,13.6,-0.05,565214
1455,集盛,TWSE,8.15,-0.11,4948205
1456,怡華,TWSE,12.95,0,769918
1457,宜進,TWSE,16.45,0.1,3646769
1459,聯發,TWSE,11.75,0,1122578
1460,宏遠,TWSE,5.83,0.08,2513969
1463,強盛新,TWSE,21.75,0.1,18684021
1464,得力,TWSE,11.15,0,2246857
1465,偉全,TWSE,13.1,0,552391
1466,聚隆,TWSE,17.8,0.35,3970980
1467,南緯,TWSE,7.36,-0.06,605733
1468,昶和,TWSE,12.25,0,712594
1470,大統新創,TWSE,23,0,160449
1471,首利,TWSE,9.01,0,2403021
1472,三洋實業,TWSE,90,0.4,1324751
1473,台南,TWSE,31.05,-0.75,20621844
1474,弘裕,TWSE,11.6,0.05,1151378
1475,業旺,TWSE,36.5,-0.65,4778344
1476,儒鴻,TWSE,439.5,3.5,159379547
1477,聚陽,TWSE,274.5,0,162355240
1503,士電,TWSE,174.5,0,183512064
1504,東元,TWSE,108,4,4715716618
1506,正道,TWSE,12.95,-0.05,1299647
1512,瑞利,TWSE,8.13,-0.01,427617
1513,中興電,TWSE,156.5,1.5,439425836
1514,亞力,TWSE,101.5,1.6,90181191
1515,力山,TWSE,27.5,-0.05,10627096
