id,name,market,close,change,turnover,high,low
0050,元大台灣50,TWSE,106.4,-0.3,8764204057,107.5,106.05
0051,元大中型100,TWSE,144.45,-0.6,6004635,145.9,144.45
0052,富邦科技,TWSE,61.95,-0.45,1753209261,62.8,61.85
0053,元大電子,TWSE,242.25,-0.9,12712440,245,242.25
0055,元大MSCI金融,TWSE,44.25,0.53,12833807,44.25,43.68
0056,元大高股息,TWSE,53.4,0.4,2639082749,54,53.3
0057,富邦摩台,TWSE,317.25,-1.85,2357017,320.65,317.25
0061,元大寶滬深,TWSE,24.7,-0.47,2821770,25,24.7
1101,台泥,TWSE,24.25,0.2,465493240,24.3,24
1102,亞泥,TWSE,33.45,1.75,865782095,33.45,32.45
1103,嘉泥,TWSE,13.15,0,2867370,13.15,13.05
1104,環泥,TWSE,26.45,-0.1,22559305,26.65,26.4
1108,幸福,TWSE,11.8,0.05,1840258,11.8,11.7
1109,信大,TWSE,13.55,0,2599636,13.6,13.45
1110,東泥,TWSE,15.95,-0.65,3848845,16.5,15.95
1201,味全,TWSE,12.2,0,1845695,12.3,12.15
1203,味王,TWSE,44.45,-1.55,631035,45.15,44.1
1210,大成,TWSE,51.9,-0.5,137841593,52.3,51.6
1213,大飲,TWSE,7.33,-0.27,1012784,7.88,7.33
1215,卜蜂,TWSE,107,-0.5,46632380,108,106
1216,統一,TWSE,75.8,-0.5,522285992,76.3,75.4
1217,愛之味,TWSE,9.96,0.07,8756303,10,9.87
1218,泰山,TWSE,14.75,0,45472844,14.75,14.15
1219,福壽,TWSE,11.05,0,3490722,11.1,10.95
1220,台榮,TWSE,11,-0.05,1195914,11,10.95
1225,福懋油,TWSE,24.75,-0.05,1844461,24.8,24.5
1227,佳格,TWSE,28.6,-0.3,42792014,28.85,28.5
1229,聯華,TWSE,40.8,-0.5,84670259,41.3,40.6
1231,聯華食,TWSE,80.1,-0.6,33801933,80.6,80
1232,大統益,TWSE,152.5,-2,18712592,155,152.5
1233,天仁,TWSE,27.8,0.2,343180,28.05,27.8
1234,黑松,TWSE,34,0.05,4759146,34,33.6
1235,興泰,TWSE,36.9,1.05,198547,37.05,36
1236,宏亞,TWSE,25.4,0.3,3227322,25.45,25.05
1256,鮮活果汁-KY,TWSE,181,0.5,6970382,182.5,178
1301,台塑,TWSE,60,2.5,3184660214,60.6,57.6
1303,南亞,TWSE,207.5,18.5,31684015355,207.5,189.5
