id,name,market,close,change,turnover,high,low
0050,元大台灣50,TWSE,72.95,1.45,5367935502,73.05,72.4
0051,元大中型100,TWSE,105.5,1.1,10427072,107,104.85
0052,富邦科技,TWSE,43.37,0.85,1514175976,43.55,43.06
0053,元大電子,TWSE,161.05,2.8,6254621,161.8,159.4
0055,元大MSCI金融,TWSE,32.05,0.33,3446701,32.3,32.03
0056,元大高股息,TWSE,37.63,0.48,1380783320,37.74,37.4
0057,富邦摩台,TWSE,215.75,4.8,4530639,216.2,215.65
0061,元大寶滬深,TWSE,23.21,-0.09,6172977,23.46,23.1
1101,台泥,TWSE,25.6,-0.3,857757378,26.15,25.55
1102,亞泥,TWSE,34.4,-0.2,233598219,34.85,34.4
1103,嘉泥,TWSE,13.9,-0.15,4171408,14.05,13.9
1104,環泥,TWSE,29.55,0.15,9211695,29.65,29.4
1108,幸福,TWSE,15.05,0.05,1671167,15.05,14.95
1109,信大,TWSE,15.35,-0.1,1382789,15.45,15.35
1110,東泥,TWSE,16.15,0.25,1839814,16.3,15.95
1201,味全,TWSE,14.35,-0.05,2686987,14.5,14.35
1203,味王,TWSE,39.6,0.35,416140,39.75,39.25
1210,大成,TWSE,50.7,0,77307529,51.1,50.6
1213,大飲,TWSE,9.84,-0.26,207642,9.84,9.84
1215,卜蜂,TWSE,148.5,0.5,75471665,151,148
1216,統一,TWSE,72.5,0.9,447825330,72.8,72
1217,愛之味,TWSE,10.45,0.05,2422703,10.5,10.4
1218,泰山,TWSE,18.15,0.05,11775501,18.2,18
1219,福壽,TWSE,13.5,0,1707521,13.55,13.4
1220,台榮,TWSE,12.85,0,830394,12.9,12.75
1225,福懋油,TWSE,28.2,0.25,2660015,28.35,27.95
1227,佳格,TWSE,28.7,-0.1,19622440,28.85,28.55
1229,聯華,TWSE,45.2,-0.25,66969811,45.8,45.05
1231,聯華食,TWSE,93.5,0,27803124,94.1,92.4
1232,大統益,TWSE,145.5,0.5,7541446,146,145
1233,天仁,TWSE,32.05,0,835653,32.2,32.05
1234,黑松,TWSE,36.95,0.1,1271301,37.1,36.85
1235,興泰,TWSE,40.65,-2.3,570911,43,40.65
1236,宏亞,TWSE,26.35,0.05,5161813,26.4,26
1256,鮮活果汁-KY,TWSE,158,1.5,5062546,160.5,158
1301,台塑,TWSE,44.95,0.65,1257188459,45.85,44.7
1303,南亞,TWSE,73,2.4,4632516455,75.4,72.7
1304,台聚,TWSE,11.05,0,53185887,11.4,10.95
1305,華夏,TWSE,11.4,-0.2,27103329,11.8,11.4
1307,三芳,TWSE,31.05,0.25,16337005,31.3,30.95
1308,亞聚,TWSE,13,-0.15,16585447,13.35,12.9
1309,台達化,TWSE,11.75,0.2,10656852,12,11.65
1310,台苯,TWSE,8.83,-0.02,13925908,8.98,8.71
1312,國喬,TWSE,12.65,-0.15,73848214,13.1,12.55
1313,聯成,TWSE,10.2,-0.05,34919916,10.5,10.05
1314,中石化,TWSE,7.84,0.01,101946391,7.96,7.77
1315,達新,TWSE,64.4,0.4,503627,64.4,63.9
1316,上曜,TWSE,13.7,0,23204305,13.95,13.6
1319,東陽,TWSE,111,3,255895658,111,107.5
1321,大洋,TWSE,33.2,0.1,3252250,33.35,33
1323,永裕,TWSE,18.65,-0.1,1206431,18.8,18.55
1324,地球,TWSE,10.6,-0.15,464649,10.75,10.5
1325,恆大,TWSE,30.15,-0.7,36918005,30.85,29.9
1326,台化,TWSE,39.4,0.45,976647428,41.4,39.25
