id,name,market,close,change,turnover
0050,元大台灣50,TWSE,63.6,-0.1,3225750796
0051,元大中型100,TWSE,90.7,-0.2,3528840
0052,富邦科技,TWSE,36.77,-0.05,1702077805
0053,元大電子,TWSE,137.25,0.05,828883
0055,元大MSCI金融,TWSE,30.41,0.14,5759970
0056,元大高股息,TWSE,36.58,-0.04,791107821
0057,富邦摩台,TWSE,186,-0.6,1752057
0061,元大寶滬深,TWSE,22.59,-0.1,3458205
1101,台泥,TWSE,22.9,0.35,597828827
1102,亞泥,TWSE,38.25,-0.1,126531578
1103,嘉泥,TWSE,14.05,0.1,3492381
1104,環泥,TWSE,31.7,-0.2,8117827
1108,幸福,TWSE,15,0.05,2127265
1109,信大,TWSE,15.55,-0.05,1007998
1110,東泥,TWSE,16.6,-0.1,1169260
1201,味全,TWSE,14.85,-0.05,3848363
1203,味王,TWSE,39.95,-0.05,149003
1210,大成,TWSE,51.8,0,70112161
1213,大飲,TWSE,10.05,-0.05,12273
1215,卜蜂,TWSE,143,0.5,102253890
1216,統一,TWSE,74.8,-0.5,548118699
1217,愛之味,TWSE,10.45,-0.05,2699956
1218,泰山,TWSE,18.05,-0.05,4663426
1219,福壽,TWSE,13.8,-0.05,2156852
1220,台榮,TWSE,12.5,-0.05,1742689
1225,福懋油,TWSE,30.2,-0.25,1295167
1227,佳格,TWSE,30.5,-0.3,7478041
1229,聯華,TWSE,47.2,0.05,49866790
1231,聯華食,TWSE,98.6,0,25463558
1232,大統益,TWSE,146,0.5,3214610
1233,天仁,TWSE,32.2,-0.05,235050
1234,黑松,TWSE,37.95,-0.15,2434221
1235,興泰,TWSE,48.65,-0.8,87405
1236,宏亞,TWSE,25.1,0.1,493667
1256,鮮活果汁-KY,TWSE,136.5,-1,3078840
1301,台塑,TWSE,40.3,-1.6,1058189285
1303,南亞,TWSE,62.1,-1.3,5676097071
1304,台聚,TWSE,11.9,0.45,69797059
1305,華夏,TWSE,11.45,0.2,11743095
1307,三芳,TWSE,32.15,0.1,18088326
1308,亞聚,TWSE,14.15,0.5,37564607
1309,台達化,TWSE,11.85,0.1,10947397
1310,台苯,TWSE,8.97,0.03,8755318
1312,國喬,TWSE,11.85,0.35,51451849
1313,聯成,TWSE,11.2,0.15,50183303
1314,中石化,TWSE,7.81,-0.07,138720314
1315,達新,TWSE,64.8,-0.6,3459823
1316,上曜,TWSE,15.25,0.2,33008186
1319,東陽,TWSE,91.9,-2.8,478531097
1321,大洋,TWSE,35.5,0,5440735
1323,永裕,TWSE,19.5,-0.05,278170
1324,地球,TWSE,10.6,0.1,157893
1325,恆大,TWSE,31.75,0.05,10774649
1326,台化,TWSE,32.5,-0.95,505046541
1337,再生-KY,TWSE,4.91,-0.04,520818
1338,廣華-KY,TWSE,20.2,-0.25,1246262
1339,昭輝,TWSE,44,-1.25,1781096
1340,勝悅-KY,TWSE,7.33,-0.4,3373476
1341,富林-KY,TWSE,58,0.2,116115
1342,八貫,TWSE,88.3,-0.2,8750100
1402,遠東新,TWSE,28.5,0,237323081
1409,新纖,TWSE,15.2,0.1,34972705
1410,南染,TWSE,34.55,0.35,461733
1413,宏洲,TWSE,10.1,-0.05,36134
1414,東和,TWSE,17.45,0.1,7673397
1416,廣豐,TWSE,11.7,0,1187335
1417,嘉裕,TWSE,8.99,0.1,2121861
1418,東華,TWSE,19.9,-0.05,258559
1419,新紡,TWSE,69,-1.6,20461986
1423,利華,TWSE,38.75,0,38938
1432,大魯閣,TWSE,18.65,0.25,2599406
1434,福懋,TWSE,16.25,-0.1,18016084
1435,中福,TWSE,24.05,-0.1,75664
1436,華友聯,TWSE,63.6,-0.3,7700881
1437,勤益控,TWSE,34.1,0,3116413
1438,三地開發,TWSE,33.3,-0.55,863369
1439,雋揚,TWSE,27.2,0,3346097
1440,南紡,TWSE,14.3,0.3,23587315
1441,大東,TWSE,10.5,-0.05,630177
1442,名軒,TWSE,31.8,-0.25,14698697
1443,立益物流,TWSE,27,-0.3,225920
1444,力麗,TWSE,6.09,-0.01,3208506
1445,大宇,TWSE,13.6,-0.2,1023527
1446,宏和,TWSE,18,-0.1,793054
1447,力鵬,TWSE,5.55,-0.06,1813817
1449,佳和,TWSE,10.1,0,1706696
1451,年興,TWSE,17.3,0,2838898
1452,宏益,TWSE,11.9,-0.05,498192
1453,大將,TWSE,12.15,-0.1,261201
1454,台富,TWSE,13.65,0,355710
1455,集盛,TWSE,7.75,-0.06,1951144
1456,怡華,TWSE,13.1,0,129876
1457,宜進,TWSE,15.95,-0.15,848541
1459,聯發,TWSE,11.75,0,2393686
1460,宏遠,TWSE,6.13,0.01,2235034
1463,強盛新,TWSE,19.65,-0.15,1722095
1464,得力,TWSE,11.3,0,2386372
1465,偉全,TWSE,13.1,0.25,1246554
1466,聚隆,TWSE,14,-0.15,1837253
1467,南緯,TWSE,6.97,0.01,162417
1468,昶和,TWSE,11.95,0.05,403900
1471,首利,TWSE,8.87,-0.01,728770
1472,三洋實業,TWSE,91.2,0.5,2296540
1473,台南,TWSE,24,-0.4,2795649
1474,弘裕,TWSE,11.35,0.05,286165
1475,業旺,TWSE,33.55,-1.1,3549887
1476,儒鴻,TWSE,398.5,-17.5,667984090
1477,聚陽,TWSE,295,-5.5,299286384
1503,士電,TWSE,169.5,1.5,201550396
1504,東元,TWSE,86.6,-2,1333828319
1506,正道,TWSE,11.8,0.05,506766
1512,瑞利,TWSE,7.49,-0.01,150648
1513,中興電,TWSE,150,1.5,385140750
1514,亞力,TWSE,98.1,0.5,190197242
1515,力山,TWSE,28.2,0.25,4274524
1516,川飛,TWSE,20,0,798428
1517,利奇,TWSE,11.2,-0.05,1950429
1519,華城,TWSE,730,15,1930187114
1521,大億,TWSE,24.05,-0.15,667110
1522,堤維西,TWSE,48.8,-0.15,58516607
1524,耿鼎,TWSE,28.75,-0.45,27945454
1525,江申,TWSE,65.4,0.1,718859
1526,日馳,TWSE,17.1,0.15,1124165
1527,鑽全,TWSE,34.2,0.15,3954438
1528,恩德,TWSE,14.95,-0.05,12808857
1529,樂事綠能,TWSE,19.35,0.35,4535782
1530,亞崴,TWSE,26.8,0,122065
1531,高林股,TWSE,11.8,-0.1,274300
1532,勤美,TWSE,27.3,-0.4,11019368
1533,車王電,TWSE,32.1,0.85,16832132
1535,中宇,TWSE,53.3,-0.3,4297934
1536,和大,TWSE,59.8,0.2,338199900
1537,廣隆,TWSE,123.5,-0.5,3767109
1539,巨庭,TWSE,17.3,0.15,883153
1540,喬福,TWSE,22.9,-0.1,12169267
1541,錩泰,TWSE,24.2,-0.2,48600
1558,伸興,TWSE,101,-0.5,1499344
1560,中砂,TWSE,352,-9,2401732482
1563,巧新,TWSE,40.45,-0.75,15116236
1568,倉佑,TWSE,21.8,0.05,1514792
1582,信錦,TWSE,66.6,-0.4,12706624
1583,程泰,TWSE,46.5,1,1102585
1587,吉茂,TWSE,43.55,-1.85,71755440
1589,永冠-KY,TWSE,16.9,0.05,6825956
1590,亞德客-KY,TWSE,921,4,327772001
1597,直得,TWSE,72.5,-0.4,9336414
1598,岱宇,TWSE,21.65,-0.6,5318708
1603,華電,TWSE,36.95,-0.15,6804317
1604,聲寶,TWSE,24.6,-0.1,5063605
1605,華新,TWSE,30.7,-0.45,1475159079
1608,華榮,TWSE,36.8,0.35,165289079
1609,大亞,TWSE,39.25,0.2,87375829
1611,中電,TWSE,12.15,-0.05,3275587
1612,宏泰,TWSE,34.65,0,13856842
1614,三洋電,TWSE,34.25,0,249232
1615,大山,TWSE,49.25,0.2,9498729
1616,億泰,TWSE,28.8,0.4,23677879
1617,榮星,TWSE,14.3,0,472050
1618,合機,TWSE,42.65,0.45,24162992
1626,艾美特-KY,TWSE,11.85,-0.1,534520
