id,name,market,close,change,turnover,high,low
0050,元大台灣50,TWSE,101.95,2.1,7836572620,103.75,101.55
0051,元大中型100,TWSE,140.25,3.55,10226437,141.95,140
0052,富邦科技,TWSE,59.6,1.45,1169860006,60.25,59.3
0053,元大電子,TWSE,233.95,6.25,18294323,236.65,232.95
0055,元大MSCI金融,TWSE,39.72,0.06,51493949,40.57,39.69
0056,元大高股息,TWSE,50.6,1.01,2200760015,51.65,50.5
0057,富邦摩台,TWSE,302.05,6.75,16216236,303.9,302.05
0061,元大寶滬深,TWSE,24.83,0.56,11493259,24.91,24.38
1101,台泥,TWSE,24.55,0.3,742893054,24.85,24.25
1102,亞泥,TWSE,35.2,0.7,543876633,35.5,34.65
1103,嘉泥,TWSE,13.55,0.1,4250278,13.6,13.4
1104,環泥,TWSE,29.2,0.2,16950555,29.35,29.05
1108,幸福,TWSE,13.8,0.15,3209454,13.8,13.65
1109,信大,TWSE,14.7,0.1,1707356,14.7,14.55
1110,東泥,TWSE,15.45,0.05,1886474,15.65,15.4
1201,味全,TWSE,12.5,0.1,4308681,12.5,12.35
1203,味王,TWSE,42.8,0.05,761139,43,42.75
1210,大成,TWSE,55.3,-0.4,256982650,55.8,54.5
1213,大飲,TWSE,8.6,0.28,109824,8.6,8.31
1215,卜蜂,TWSE,118,0.5,127182661,118,117
1216,統一,TWSE,76.5,0.9,1072906317,76.7,75.6
1217,愛之味,TWSE,9.87,0.01,4378215,9.9,9.84
1218,泰山,TWSE,18,0,53764693,18.05,17.85
1219,福壽,TWSE,12.5,0,4528705,12.55,12.4
1220,台榮,TWSE,11.65,0.05,961644,11.75,11.6
1225,福懋油,TWSE,31.15,1.8,18874303,31.3,29.3
1227,佳格,TWSE,29.1,0.25,56243307,29.45,29
1229,聯華,TWSE,41.65,0.35,75932759,42.2,41.6
1231,聯華食,TWSE,89.1,1.9,33030158,89.5,87.5
1232,大統益,TWSE,150.5,1,42358169,150.5,149.5
1233,天仁,TWSE,27.8,-0.2,667355,28,27.8
1234,黑松,TWSE,35.2,0,3584383,35.2,35
1235,興泰,TWSE,38.65,0.65,714339,38.65,37.3
1236,宏亞,TWSE,25.7,0.05,1054302,25.8,25.6
1256,鮮活果汁-KY,TWSE,178,3,10100670,180.5,176
1301,台塑,TWSE,45.25,1.45,970029113,45.45,44.55
1303,南亞,TWSE,106.5,9.6,5692023707,106.5,101
1304,台聚,TWSE,12.7,0.2,46190441,12.9,12.5
1305,華夏,TWSE,12.65,0,29362281,12.9,12.6
1307,三芳,TWSE,36.75,1.55,104033362,36.9,35.6
1308,亞聚,TWSE,13.65,0.2,32042272,13.75,13.45
1309,台達化,TWSE,15.05,-0.1,45296087,15.35,15
1310,台苯,TWSE,8.54,0.11,20296338,8.6,8.5
1312,國喬,TWSE,12.95,0.1,100804301,13.3,12.9
1313,聯成,TWSE,11.25,0.2,47780557,11.45,11.1
1314,中石化,TWSE,7.84,0.08,175109499,7.98,7.8
1315,達新,TWSE,61.2,0,1262372,61.3,60
1316,上曜,TWSE,11.3,0.5,67221569,11.6,10.8
1319,東陽,TWSE,99.5,-2.5,497584585,103,99.5
1321,大洋,TWSE,31.75,0.75,17128568,31.75,30.95
1323,永裕,TWSE,19.8,0.3,3068839,20.55,19.65
1324,地球,TWSE,10.55,0.05,233351,10.7,10.5
1325,恆大,TWSE,26.25,0.2,8859925,26.5,26.05
1326,台化,TWSE,48.8,2.55,1053023764,49.1,47.2
1337,再生-KY,TWSE,5.1,0.13,2764537,5.11,5.04
1338,廣華-KY,TWSE,16.7,0.25,10310982,16.7,16.4
1339,昭輝,TWSE,44.8,0.5,6208527,45.45,44.5
1340,勝悅-KY,TWSE,5.64,0.01,1115017,5.69,5.6
1341,富林-KY,TWSE,62.1,0,930800,62.1,61.5
1342,八貫,TWSE,117.5,10.5,249221876,117.5,109
1402,遠東新,TWSE,27,-0.4,819341446,27.7,26.7
1409,新纖,TWSE,25.5,0.85,198023936,25.8,25.1
1410,南染,TWSE,24.8,-0.1,2810847,25.2,24.65
1413,宏洲,TWSE,9.58,0.07,49411,9.64,9.58
1414,東和,TWSE,16.8,0.05,836638,16.85,16.6
1416,廣豐,TWSE,11.05,0,6161921,11.1,10.85
1417,嘉裕,TWSE,8.49,0.03,2059220,8.53,8.4
1418,東華,TWSE,18.5,-0.2,1408387,19.05,18.35
1419,新紡,TWSE,65,0,7738376,66.1,64.6
1423,利華,TWSE,45.1,0.7,205219711,45.1,44.35
1432,大魯閣,TWSE,17.35,0.15,5380725,17.4,17.25
1434,福懋,TWSE,16.65,0.3,37425957,16.8,16.45
1436,華友聯,TWSE,46.4,0.6,21059781,47.25,46
1437,勤益控,TWSE,29.65,0.5,4301004,29.7,29.2
1438,三地開發,TWSE,24.05,0,18520348,25.45,23.4
1439,雋揚,TWSE,25.6,0.45,251650,25.6,24.8
1440,南紡,TWSE,13.2,0.1,30134681,13.4,13.15
1441,大東,TWSE,9.19,0.09,625054,9.93,9.19
1442,名軒,TWSE,27.95,1.05,30475164,28.65,27.3
1443,立益物流,TWSE,26.7,0.25,670454,26.7,25.8
1444,力麗,TWSE,7.25,0.2,20941295,7.33,7.05
1445,大宇,TWSE,11.15,-0.1,1162141,11.25,11.05
1446,宏和,TWSE,16.8,0,8169357,16.9,16.7
1447,力鵬,TWSE,6.15,-0.07,13263309,6.31,6.1
1449,佳和,TWSE,14.35,0.1,40406344,15,14
1451,年興,TWSE,16.7,0.2,973399,16.7,16.55
1452,宏益,TWSE,10.95,0,603463,10.95,10.9
1453,大將,TWSE,11.6,0.05,1769371,11.7,11.35
1454,台富,TWSE,13.05,0.1,419911,13.05,12.9
1455,集盛,TWSE,9.99,0.13,17185158,10.05,9.85
1456,怡華,TWSE,14.2,0.25,3540773,14.9,14.2
1457,宜進,TWSE,14.55,0.2,3781616,14.6,14.4
1459,聯發,TWSE,11.8,0,981297,11.9,11.75
1460,宏遠,TWSE,7.09,0,3657269,7.12,7.03
1463,強盛新,TWSE,17.8,0.15,743778,17.8,17.55
1464,得力,TWSE,10.4,0.1,5497213,10.45,10.3
1465,偉全,TWSE,12.4,0,2758074,12.5,12.3
1466,聚隆,TWSE,14.75,0.25,13779596,14.9,14.45
1467,南緯,TWSE,7.5,-0.05,1564322,7.7,7.49
1468,昶和,TWSE,11.9,0.3,630124,11.95,11.4
1471,首利,TWSE,10.7,0.1,5642357,10.9,10.65
1472,三洋實業,TWSE,90.4,2.3,1504143,90.4,89
1473,台南,TWSE,20.5,0.1,824542,20.5,20.3
1474,弘裕,TWSE,10.2,0.1,557230,10.3,10.1
1475,業旺,TWSE,27.2,0.2,460001,27.2,26.7
1476,儒鴻,TWSE,344.5,0.5,388679834,355.5,343.5
1477,聚陽,TWSE,224,-1,246589179,228,223.5
1503,士電,TWSE,220,5,738354269,223.5,217.5
1504,東元,TWSE,71,2.6,880973407,72,69.9
1506,正道,TWSE,10.4,0.2,9667541,10.85,10.2
1512,瑞利,TWSE,6.86,0,666285,7.04,6.8
1513,中興電,TWSE,167,3,1112960228,170,167
1514,亞力,TWSE,119.5,1.5,467243510,122.5,119.5
1515,力山,TWSE,23.35,0.45,10761251,23.65,23.3
1516,川飛,TWSE,21.5,0.2,724528,21.5,20.6
1517,利奇,TWSE,10.35,0.1,2525739,10.4,10.2
1519,華城,TWSE,791,18,1814687474,813,783
1521,大億,TWSE,25.95,0.05,3129005,26.25,25.5
1522,堤維西,TWSE,31.05,0.15,22977890,31.45,31
1524,耿鼎,TWSE,29.8,0.05,23382552,30.5,29.8
1525,江申,TWSE,65.2,-0.5,1392334,66.5,65.2
1526,日馳,TWSE,14.45,0.2,1126140,14.65,14.3
1527,鑽全,TWSE,33.25,0.1,4966030,33.6,33.2
1528,恩德,TWSE,25.25,0.05,73268175,26.15,25.25
1529,樂事綠能,TWSE,23.1,-0.05,19308077,23.8,23.05
1530,亞崴,TWSE,30.6,0.25,4017936,31.85,30.5
1531,高林股,TWSE,13,0.05,3588885,13,12.8
1532,勤美,TWSE,23.4,0.35,29688068,23.65,23.15
1533,車王電,TWSE,38.5,0.4,11436461,39.2,38.1
1535,中宇,TWSE,50.2,0.8,19730397,52.2,49.5
1536,和大,TWSE,49,0.45,58955662,49.85,48.95
1537,廣隆,TWSE,127,-0.5,6815112,128,127
1538,正峰,TWSE,11.7,-0.1,54991,11.7,11.35
1539,巨庭,TWSE,15.8,0.1,937200,16,15.8
1540,喬福,TWSE,21.75,0.2,6642768,22.25,21.75
1541,錩泰,TWSE,20.8,0.25,406693,21.1,20.65
1558,伸興,TWSE,90.4,0,3288761,90.6,90.3
1560,中砂,TWSE,652,24,834489654,662,636
1563,巧新,TWSE,60.1,0.1,42712474,61.7,60
1568,倉佑,TWSE,39.65,1.65,18298721,40.6,38
1582,信錦,TWSE,94.9,5.7,455788395,97.8,93.9
1583,程泰,TWSE,50.5,-0.5,2729827,53.7,49.25
1587,吉茂,TWSE,27.7,0.25,7520311,27.95,27.6
1590,亞德客-KY,TWSE,1290,25,826616160,1325,1285
1597,直得,TWSE,150.5,7,313197610,152,144
1598,岱宇,TWSE,20.95,0,3337655,21.15,20.85
1603,華電,TWSE,31.75,0.5,9240218,32,31.55
1604,聲寶,TWSE,23.4,0.15,7369179,23.55,23.2
1605,華新,TWSE,37.7,3.4,2106618624,37.7,35.3
1608,華榮,TWSE,34.4,0.85,197137541,34.95,33.9
1609,大亞,TWSE,37.3,1,223431198,37.8,36.9
1611,中電,TWSE,13.5,0.2,13274791,13.65,13.4
1612,宏泰,TWSE,37.7,0.6,42797217,38,37.4
1614,三洋電,TWSE,31.75,0,1552862,31.9,31.6
1615,大山,TWSE,45,0.35,3383987,45.2,44.85
1616,億泰,TWSE,22.25,0.3,13869378,22.65,22.1
1617,榮星,TWSE,16.4,0.2,2868839,16.6,16.2
1618,合機,TWSE,41.95,-0.2,133546075,43.1,41.95
1623,大東電,TWSE,210,2,29450418,213,209
1626,艾美特-KY,TWSE,10.05,0.08,556887,10.1,9.96
1702,南僑,TWSE,31.55,0.2,10086772,31.75,31.4
1707,葡萄王,TWSE,104,1.5,23945890,104,103
1708,東鹼,TWSE,48,2.45,552222265,48.2,46.05
1709,和益,TWSE,21.35,0.5,36748370,21.7,21.2
1710,東聯,TWSE,13.55,0.15,72615408,13.7,13.3
1711,永光,TWSE,43.3,1.1,249260337,44,42.8
1712,興農,TWSE,39.75,0.3,17157562,39.95,39.55
1713,國化,TWSE,50.2,1.7,32835268,51.3,49.05
1714,和桐,TWSE,15.2,0.8,2000156125,15.7,14.15
1717,長興,TWSE,70.4,2.6,579859072,71.2,69.7
1718,中纖,TWSE,9.2,0.15,65553511,9.42,9.18
1720,生達,TWSE,62.5,0.1,8904393,62.7,62.3
1721,三晃,TWSE,23.1,0.5,26324644,23.6,23
1722,台肥,TWSE,48.4,0.75,207859049,48.8,47.6
1723,中碳,TWSE,87,1.1,123380933,88.5,85.6
1725,元禎,TWSE,32.35,0.4,3888938,32.75,32
1726,永記,TWSE,78,0.7,1479826,78,77.3
1727,中華化,TWSE,85.4,-0.1,253804553,88.2,85.4
1730,花仙子,TWSE,52.8,0.1,1694638,53.2,52.7
1731,美吾華,TWSE,21.75,0.1,3291839,21.75,21.6
1732,毛寶,TWSE,26.35,0.1,2918969,26.5,26.2
1733,五鼎,TWSE,29.25,0.15,2811817,29.3,29.1
1734,杏輝,TWSE,31.5,0.4,13323451,31.65,31
1735,日勝化,TWSE,23.15,0.95,9817411,23.95,22.5
1736,喬山,TWSE,116,3,103501931,117.5,114.5
1737,臺鹽,TWSE,31.75,0,2990698,31.8,31.6
1752,南光,TWSE,32.95,0.25,2023075,33.5,32.6
1760,寶齡富錦,TWSE,60.1,0.6,11762998,60.9,59.3
1762,中化生,TWSE,34.7,-0.85,28082709,35.75,34.3
1773,勝一,TWSE,180,10,169584424,180,172.5
1776,展宇,TWSE,18.2,0,3005314,18.4,17.25
1783,和康生,TWSE,39,0.4,2994644,39.25,38.55
1786,科妍,TWSE,56.4,-0.3,19506258,57.5,55.8
1789,神隆,TWSE,19.9,0.3,18772354,20.15,19.6
1795,美時,TWSE,196.5,2.5,330083211,200,195
1802,台玻,TWSE,64.1,4.8,2799659901,64.9,62.1
1805,寶徠,TWSE,10.3,0,1581170,10.5,10.25
1806,冠軍,TWSE,8.16,0.04,880330,8.27,8.14
1808,潤隆,TWSE,31.9,0.7,98736757,32.4,31.25
1809,中釉,TWSE,47.9,-0.4,370398141,51.4,47.8
1810,和成,TWSE,20.55,0,53626105,21.3,20.5
1817,凱撒衛,TWSE,39.6,0.2,1517957,39.85,39.35
1903,士紙,TWSE,48.25,0.75,13719805,48.25,47.7
1904,正隆,TWSE,22.9,0.15,101667428,23.2,22.55
1905,華紙,TWSE,12.9,0.2,43218508,13.05,12.75
1906,寶隆,TWSE,11.2,0.15,911909,11.2,11.1
1907,永豐餘,TWSE,25.8,0.1,22444953,26.05,25.75
1909,榮成,TWSE,9.87,0.12,39039544,9.96,9.75
2002,中鋼,TWSE,18.9,0.35,1086907332,19,18.65
2006,東和鋼鐵,TWSE,68.5,1.4,299596421,69.1,66.8
2007,燁興,TWSE,7.4,0.05,1884183,7.57,7.35
2008,高興昌,TWSE,30,0.3,309944,30.05,29.5
2009,第一銅,TWSE,40,1.05,100117683,40.65,39.55
2010,春源,TWSE,24.6,0.75,67968180,24.75,24
2012,春雨,TWSE,14.25,0.1,518833,14.4,14.1
2013,中鋼構,TWSE,43,0.2,4075866,43.1,42.65
2014,中鴻,TWSE,18,0.55,160611719,18.25,17.6
2015,豐興,TWSE,63.3,1.1,41901151,65,61.7
2017,官田鋼,TWSE,9.68,0.5,12393315,9.68,9.2
2020,美亞,TWSE,21.25,-0.1,11329485,21.5,21.25
2022,聚亨,TWSE,7.8,0.1,5649703,7.87,7.76
2023,燁輝,TWSE,13.85,0.1,20333704,13.85,13.7
2024,志聯,TWSE,14.2,0,247124,14.25,14.05
2025,千興,TWSE,14.1,0.2,22661607,14.2,13.45
2027,大成鋼,TWSE,43.55,1,657365949,44.05,42.85
2028,威致,TWSE,16.55,0.05,1879209,16.75,16.35
2029,盛餘,TWSE,21.2,0.5,7997922,21.35,20.65
2030,彰源,TWSE,18.45,0.3,24391057,18.6,18.3
2031,新光鋼,TWSE,41.75,-0.1,114177135,42.4,41.55
2032,新鋼,TWSE,17.7,0.55,12134517,17.85,17.15
2033,佳大,TWSE,15.7,0.1,2180527,15.7,15.4
2034,允強,TWSE,20.25,0.2,52750042,20.5,20.05
2038,海光,TWSE,13.65,0.3,5528829,13.85,13.45
2049,上銀,TWSE,323.5,5,882252471,332,319.5
2059,川湖,TWSE,6910,510,7576323505,7040,6725
2062,橋椿,TWSE,19.15,0.35,9927021,19.3,19.05
2069,運錩,TWSE,19.85,0.35,10954388,20,19.7
2072,世紀風電,TWSE,181,-1,108399159,185,179.5
2101,南港,TWSE,33.35,0.35,97305797,34.1,32.9
2102,泰豐,TWSE,18.3,0.15,2984204,18.4,18.15
2103,台橡,TWSE,22.1,-0.05,179112687,22.7,21.75
2104,國際中橡,TWSE,10.4,0.05,35053065,10.55,10.25
2105,正新,TWSE,34.25,-0.75,538098988,35.1,34.25
2106,建大,TWSE,18.05,0.15,13981868,18.2,17.95
2107,厚生,TWSE,26.45,0.6,39691449,26.55,26.1
2108,南帝,TWSE,30.35,0.4,66759858,30.95,30.05
2109,華豐,TWSE,14.4,0.05,2362865,14.5,14.3
2114,鑫永銓,TWSE,90,1.5,11205180,90.1,88.8
2115,六暉-KY,TWSE,22.55,0.4,3598477,22.9,22.05
2201,裕隆,TWSE,27.8,0.25,76656227,28.4,27.75
2204,中華,TWSE,56.6,1.4,105096632,56.6,55.4
2206,三陽工業,TWSE,63,1.8,125723760,63.2,61.3
2207,和泰車,TWSE,461,0,1198573115,479.5,457
2208,台船,TWSE,17.9,0.25,48191847,18.05,17.7
2211,長榮鋼,TWSE,94.4,1.2,58264598,95,93.6
2227,裕日車,TWSE,49.95,0.95,1895784,49.95,48.8
2228,劍麟,TWSE,85.1,1,10025113,86.2,84.1
2231,為升,TWSE,92.1,-0.3,28979474,94.8,92.1
2233,宇隆,TWSE,290.5,-2.5,239518791,314.5,290
2236,百達-KY,TWSE,132,-2,123260567,135,126
2239,英利-KY,TWSE,22.75,-0.1,1736660,23.35,22.55
2241,艾姆勒,TWSE,43.1,3.05,210708238,43.7,39.55
2243,宏旭-KY,TWSE,37.2,3.35,135306352,37.2,34.1
2247,汎德永業,TWSE,234,-2,13311375,237.5,233.5
2248,華勝-KY,TWSE,56.7,1.3,3787312,56.8,55.3
2250,IKKA-KY,TWSE,61,-0.1,3917206,62.1,61
2254,巨鎧精密-創,TWSE,59.7,-0.3,769800,60.2,58.8
2258,鴻華先進-創,TWSE,30.65,-0.4,15962387,31.6,30.55
2301,光寶科,TWSE,217,8.5,3745960406,221,214.5
2302,麗正,TWSE,34.65,3.15,59402244,34.65,32.85
2303,聯電,TWSE,133.5,8.5,53550204004,137.5,132.5
2305,全友,TWSE,25.1,2.25,234217382,25.1,22.85
2308,台達電,TWSE,2215,55,21561410455,2280,2170
2312,金寶,TWSE,34.95,0.05,1471064286,37.3,34.9
2313,華通,TWSE,263,-12,37234322685,291.5,263
2314,台揚,TWSE,15.3,0.35,3809916,15.9,15.2
2316,楠梓電,TWSE,156,2.5,549512744,162,154
2317,鴻海,TWSE,260.5,2,15845934747,269,260
2321,東訊,TWSE,13.6,0.4,79432,13.6,12.5
2323,中環,TWSE,11.2,0.35,111917690,11.4,11.1
2324,仁寶,TWSE,36.35,0.2,3076521838,38.1,36.25
2327,國巨*,TWSE,855,0,79167566531,919,852
