id,name,market,close,change,turnover,high,low
0050,元大台灣50,TWSE,63.8,1.45,6669961671,63.9,63.45
0051,元大中型100,TWSE,90.3,1.55,9219828,90.5,89.55
0052,富邦科技,TWSE,255.8,6.85,781557951,256.15,254.85
0053,元大電子,TWSE,140.15,3.85,2857624,140.15,139.5
0055,元大MSCI金融,TWSE,31.03,0.01,8980749,31.38,30.9
0056,元大高股息,TWSE,37.24,0.43,2795014603,37.32,37.1
0057,富邦摩台,TWSE,186.7,4.7,3440734,186.7,185
0061,元大寶滬深,TWSE,22.65,0.71,24135465,22.65,22.2
1101,台泥,TWSE,22.95,-0.1,491697105,23.4,22.85
1102,亞泥,TWSE,37,-0.65,177818372,37.9,36.95
1103,嘉泥,TWSE,13.3,0,2491390,13.35,13.2
1104,環泥,TWSE,32.3,-0.15,37101126,32.65,32
1108,幸福,TWSE,15,0,1825154,15.05,14.95
1109,信大,TWSE,15.7,0,585480,15.75,15.65
1110,東泥,TWSE,16.85,0.25,2825610,17,16.55
1201,味全,TWSE,15.3,0.05,3941248,15.35,15.15
1203,味王,TWSE,39.6,0.1,433490,40.85,39.6
1210,大成,TWSE,54.8,0.6,539522296,56.6,54.6
1213,大飲,TWSE,11.3,0.3,269095,11.35,10.7
1215,卜蜂,TWSE,140,6,765146948,143,138
1216,統一,TWSE,79,-0.9,660535945,80.2,79
1217,愛之味,TWSE,10.45,0.05,4384056,10.55,10.4
1218,泰山,TWSE,18.65,-0.1,17427965,18.9,18.6
1219,福壽,TWSE,14.15,-0.1,35507150,14.95,14
1220,台榮,TWSE,13.35,0.15,4570862,13.5,13.2
1225,福懋油,TWSE,31,0.3,5037360,31.25,30.65
1227,佳格,TWSE,31.45,-0.25,18718815,31.7,31.45
1229,聯華,TWSE,48.6,-0.3,50485140,49.2,48.45
1231,聯華食,TWSE,113,1,31643209,113.5,111.5
1232,大統益,TWSE,146.5,1,10835977,146.5,145.5
1233,天仁,TWSE,30.9,0.05,124527,30.95,30.85
1234,黑松,TWSE,37.6,0.1,5198304,37.7,37.5
1235,興泰,TWSE,55.2,3.7,12383873,56.6,53.8
1236,宏亞,TWSE,26.35,0.5,5155139,26.45,25.85
1256,鮮活果汁-KY,TWSE,150,-3.5,12060567,152,150
1301,台塑,TWSE,40,-0.2,924264471,41.25,39.9
1303,南亞,TWSE,43,-0.4,2859421839,44.85,42.9
1304,台聚,TWSE,11.2,0.1,42114542,11.6,11.05
1305,華夏,TWSE,11.6,-0.1,9646755,11.85,11.6
1307,三芳,TWSE,31.9,-0.4,33480324,32.8,31.85
1308,亞聚,TWSE,13.6,-0.1,45832996,13.9,13.4
1309,台達化,TWSE,11.45,-0.1,8091804,11.65,11.3
1310,台苯,TWSE,9.01,0.03,6411766,9.15,8.92
1312,國喬,TWSE,10.8,-0.15,43080164,11.25,10.8
1313,聯成,TWSE,10.65,-0.05,18169427,10.85,10.55
1314,中石化,TWSE,7.47,0.15,145855878,7.48,7.35
1315,達新,TWSE,64.7,0.1,731709,65.2,64.5
1316,上曜,TWSE,16.45,0.25,99905929,16.55,16.15
1319,東陽,TWSE,98.8,-1.2,488304044,100.5,98.1
1321,大洋,TWSE,35.85,0.1,1983872,35.9,35.6
1323,永裕,TWSE,19.75,-0.05,185459,19.75,19.7
1324,地球,TWSE,11.5,-0.35,2351166,11.85,11.4
1325,恆大,TWSE,30.9,-0.45,19642058,31.4,30.7
1326,台化,TWSE,30.7,-0.2,393945725,31.9,30.55
1337,再生-KY,TWSE,5.14,0.11,8419010,5.15,5.02
1338,廣華-KY,TWSE,21.65,-0.1,869518,21.8,21.6
1339,昭輝,TWSE,44.7,-1.1,1390547,45.8,44.55
1340,勝悅-KY,TWSE,6.8,0.09,918952,6.87,6.67
1341,富林-KY,TWSE,61,1,865970,61,60
1342,八貫,TWSE,83.5,-0.5,14131932,83.5,82.4
