id,name,market,close,change,turnover,high,low
0050,元大台灣50,TWSE,74.2,1.15,6711076738,74.2,73.5
0051,元大中型100,TWSE,107.5,1.85,12252703,107.5,105.9
0052,富邦科技,TWSE,44.23,0.81,1691406385,44.24,43.79
0053,元大電子,TWSE,164,2.75,3969714,164,161.3
0055,元大MSCI金融,TWSE,32.14,-0.12,3966791,32.3,32.12
0056,元大高股息,TWSE,38.62,0.11,2170292965,38.79,38.52
0057,富邦摩台,TWSE,218.7,2.7,1500280,218.75,218.5
0061,元大寶滬深,TWSE,23.37,-0.24,17809948,23.64,23.37
1101,台泥,TWSE,26.35,0.3,872561370,26.45,25.85
1102,亞泥,TWSE,35.5,-0.1,279955713,35.75,35.5
1103,嘉泥,TWSE,14.3,0.15,7592546,14.3,14
1104,環泥,TWSE,30,0.05,18313397,30.1,29.8
1108,幸福,TWSE,15.15,0.05,1586793,15.15,15.05
1109,信大,TWSE,15.5,0.05,1436129,15.5,15.35
1110,東泥,TWSE,16.15,-0.1,2588894,16.4,16.15
1201,味全,TWSE,14.6,0.1,4944459,14.65,14.55
1203,味王,TWSE,39.9,0.05,711345,39.9,39.4
1210,大成,TWSE,51.5,-0.2,135558579,51.9,50.9
1213,大飲,TWSE,10.1,-0.15,159736,10.1,9.9
1215,卜蜂,TWSE,151.5,2,94008801,152,148.5
1216,統一,TWSE,72.7,-0.3,904008443,73.5,72.2
1217,愛之味,TWSE,10.6,-0.1,5425313,10.75,10.6
1218,泰山,TWSE,18.55,-0.05,14094038,18.7,18.4
1219,福壽,TWSE,13.5,0.05,3794210,13.5,13.35
1220,台榮,TWSE,12.9,0.15,2022442,12.9,12.7
1225,福懋油,TWSE,28.65,0.1,1803368,28.7,28.45
1227,佳格,TWSE,29.5,0,22088096,29.65,29.3
1229,聯華,TWSE,46.55,-0.25,76739577,46.9,46.35
1231,聯華食,TWSE,94.5,-0.7,34004809,95.3,93.8
1232,大統益,TWSE,145,-0.5,7266479,145.5,145
1233,天仁,TWSE,32.2,-0.05,1401428,32.3,32.2
1234,黑松,TWSE,37,-0.05,2804995,37.05,36.95
1235,興泰,TWSE,42.8,1.5,823414,43.2,41.3
1236,宏亞,TWSE,26.15,1.1,6042368,26.15,24.85
1256,鮮活果汁-KY,TWSE,157.5,-0.5,8040445,162,157.5
1301,台塑,TWSE,51.3,0.3,4922683051,52.8,50.5
1303,南亞,TWSE,80.5,0.9,10754574020,83.5,79.6
1304,台聚,TWSE,12.5,0.2,148869003,12.8,12.1
1305,華夏,TWSE,12.7,0.25,117237934,13.3,12.35
1307,三芳,TWSE,32.35,-0.25,25912524,33,32.35
1308,亞聚,TWSE,14.15,0.05,57130614,14.65,14
1309,台達化,TWSE,12.55,0.05,37423312,12.9,12.3
1310,台苯,TWSE,9.17,0.1,41546342,9.21,8.98
1312,國喬,TWSE,13.55,0.2,133491778,13.75,13.05
1313,聯成,TWSE,11.45,0.1,112678712,11.8,11.25
1314,中石化,TWSE,8.24,-0.02,256637029,8.35,8.13
1315,達新,TWSE,64.7,0.1,369233,64.9,64.5
1316,上曜,TWSE,14.2,0.05,47721580,14.35,13.85
1319,東陽,TWSE,113,-2,620818986,114,111.5
1321,大洋,TWSE,33.5,0,7339350,33.75,33.35
1323,永裕,TWSE,18.7,-0.3,1720269,19.15,18.5
1324,地球,TWSE,10.9,-0.1,514902,11,10.85
1325,恆大,TWSE,35.8,3.25,118877143,35.8,35
1326,台化,TWSE,44.1,3.55,4164631129,44.6,40.45
1337,再生-KY,TWSE,5.87,-0.29,23491696,6.25,5.68
1338,廣華-KY,TWSE,20.15,-0.1,1983438,20.3,20.05
1339,昭輝,TWSE,44,0.1,2047320,44.45,43.85
1340,勝悅-KY,TWSE,7.04,0.02,929749,7.15,6.99
