id,name,market,close,change,turnover,high,low
0050,元大台灣50,TWSE,93.7,-3.45,51279482077,97,91.8
0051,元大中型100,TWSE,125.75,-4.3,21881531,130.5,123.55
0052,富邦科技,TWSE,54.4,-2.25,3454856691,56.6,53.35
0053,元大電子,TWSE,204.05,-12.65,14887314,213.7,203.4
0055,元大MSCI金融,TWSE,42.1,-0.32,26332341,42.84,41.28
0056,元大高股息,TWSE,46.73,-1.46,6443153926,48.67,45.98
0057,富邦摩台,TWSE,275.75,-16.3,14385123,289,274.6
0061,元大寶滬深,TWSE,24.7,0.19,6220263,24.7,24.27
1101,台泥,TWSE,24.35,-0.45,1154112029,25.05,23.95
1102,亞泥,TWSE,32.8,-0.2,431916050,33.3,32.25
1103,嘉泥,TWSE,13.2,-0.25,11673468,13.5,13.1
1104,環泥,TWSE,26.85,0.2,32033160,26.85,26.35
1108,幸福,TWSE,11.95,-0.1,4811463,12.1,11.8
1109,信大,TWSE,13.85,0.15,2233252,13.9,13.65
1110,東泥,TWSE,16.05,0.15,6078628,16.15,15.6
1201,味全,TWSE,12.25,0.1,9424983,12.35,12.1
1203,味王,TWSE,49.95,1.8,7314870,49.95,47.5
1210,大成,TWSE,57.2,-0.3,198495207,58,56.2
1215,卜蜂,TWSE,106.5,0.5,95926722,106.5,104.5
1216,統一,TWSE,78.2,0.8,1790657367,78.2,76.9
1217,愛之味,TWSE,9.98,0,9657158,10.05,9.83
1218,泰山,TWSE,16,0.15,35841458,16.1,15.9
1219,福壽,TWSE,11.65,0,6890900,11.75,11.55
1220,台榮,TWSE,11.25,0.05,1293780,11.25,11.1
1225,福懋油,TWSE,27.2,0.5,7270200,27.25,26.45
1227,佳格,TWSE,29.8,0.3,90370212,30.05,29.5
1229,聯華,TWSE,40.9,0,117831405,41.2,40.25
1231,聯華食,TWSE,90.3,-1.5,97347417,92.3,89.4
1232,大統益,TWSE,156.5,3,69738205,157.5,154.5
1233,天仁,TWSE,28.95,-0.1,1360315,30.1,28.85
1234,黑松,TWSE,34.1,0.35,13051744,34.2,33.8
1235,興泰,TWSE,37.4,0.65,2144800,37.4,36.3
1236,宏亞,TWSE,23.85,0.35,1776088,24,23.5
1256,鮮活果汁-KY,TWSE,174,-5.5,47539754,181,170
1301,台塑,TWSE,56.2,-1.3,2521167162,58.1,54.2
1303,南亞,TWSE,141.5,-15.5,15602753149,156,141.5
1304,台聚,TWSE,11.3,-0.1,68994116,11.5,10.9
1305,華夏,TWSE,10.95,-0.25,40260709,11.3,10.6
1307,三芳,TWSE,30.65,-0.35,41018155,31.35,30
1308,亞聚,TWSE,12.65,-0.05,49149544,12.8,12.25
1309,台達化,TWSE,12.6,-0.25,43639441,12.85,12.15
1310,台苯,TWSE,7.46,-0.62,205299281,7.58,7.28
1312,國喬,TWSE,11.1,-0.45,123195271,11.65,10.95
1313,聯成,TWSE,10.6,-0.35,83283918,11,10.35
1314,中石化,TWSE,7.51,-0.29,325617317,7.87,7.42
1315,達新,TWSE,63,-0.7,3389661,64.4,62.5
1316,上曜,TWSE,9.6,-0.39,41969236,10.1,9.39
1319,東陽,TWSE,70.5,0.4,249188724,71.5,68.8
1321,大洋,TWSE,32.15,0,9192491,32.4,31.55
1323,永裕,TWSE,19.9,0.1,1220388,20,19.5
1324,地球,TWSE,10,-0.2,1275162,10.2,9.95
1325,恆大,TWSE,26.5,-0.5,14905824,27.15,25.95
1326,台化,TWSE,58.5,-2.4,2962680558,62,56.6
1337,再生-KY,TWSE,4.56,-0.14,3716442,4.74,4.54
1338,廣華-KY,TWSE,15.4,-0.05,2068809,15.45,14.85
1339,昭輝,TWSE,43.5,-0.7,7646157,44.7,42.65
1340,勝悅-KY,TWSE,5.16,-0.04,2547278,5.25,5
1341,富林-KY,TWSE,58,-0.4,1208796,59.8,57
