id,name,market,close,change,turnover
0050,元大台灣50,TWSE,61.9,0.2,5696893851
0051,元大中型100,TWSE,90.9,-0.65,7088640
0052,富邦科技,TWSE,249,0.5,1106089854
0053,元大電子,TWSE,136.3,0.4,3067459
0055,元大MSCI金融,TWSE,30.69,-0.11,5444876
0056,元大高股息,TWSE,35.79,-0.34,4143870170
0057,富邦摩台,TWSE,181.05,1.05,8949532
0061,元大寶滬深,TWSE,22.36,-0.33,4443466
1101,台泥,TWSE,21.5,0,389797823
1102,亞泥,TWSE,37.65,0.25,317371288
1103,嘉泥,TWSE,13.5,0.05,3326632
1104,環泥,TWSE,29.9,-0.75,65756430
1108,幸福,TWSE,15,-0.1,4070520
1109,信大,TWSE,15.65,-0.1,1162637
1110,東泥,TWSE,17.05,0.05,1918304
1201,味全,TWSE,15,-0.05,7888920
1203,味王,TWSE,39.7,0.3,891731
1210,大成,TWSE,52.4,-0.1,78577168
1213,大飲,TWSE,10.45,0.3,171710
1215,卜蜂,TWSE,134.5,-3,148242091
1216,統一,TWSE,75.1,-0.1,617787350
1217,愛之味,TWSE,10.3,0.1,5304985
1218,泰山,TWSE,18.2,-0.25,13023035
1219,福壽,TWSE,13.65,0,2638936
1220,台榮,TWSE,12.7,0.1,763199
1225,福懋油,TWSE,30.4,-0.5,6315033
1227,佳格,TWSE,30.5,-0.1,20455005
1229,聯華,TWSE,47.35,0,76267641
1231,聯華食,TWSE,97.8,2.9,83177153
1232,大統益,TWSE,143.5,0,9657463
1233,天仁,TWSE,30.75,-0.05,416907
1234,黑松,TWSE,37.45,0.25,4066422
1235,興泰,TWSE,48.6,-0.8,217877
1236,宏亞,TWSE,24.6,-0.45,1664880
1256,鮮活果汁-KY,TWSE,146,-8.5,22757689
1301,台塑,TWSE,43.1,0.55,1814313857
1303,南亞,TWSE,56.5,0.9,12606646015
1304,台聚,TWSE,11,-0.3,41716341
1305,華夏,TWSE,11.45,-0.15,12917154
1307,三芳,TWSE,32.75,-0.95,54567916
1308,亞聚,TWSE,12.9,-0.45,19685785
1309,台達化,TWSE,11.25,-0.25,7355863
1310,台苯,TWSE,8.81,-0.3,7877000
1312,國喬,TWSE,10.2,-0.7,117665347
1313,聯成,TWSE,10.1,-0.35,13722530
1314,中石化,TWSE,8.75,-0.16,408643247
1315,達新,TWSE,64.6,0.4,1498938
1316,上曜,TWSE,14.95,-0.15,36049979
1319,東陽,TWSE,100.5,1.7,408846947
1321,大洋,TWSE,36.15,0.2,3164577
1323,永裕,TWSE,19.7,0.05,916897
1324,地球,TWSE,10.6,-0.15,233046
1325,恆大,TWSE,31.2,0.1,12327996
1326,台化,TWSE,34,0,998754669
1337,再生-KY,TWSE,5.01,-0.1,1208648
1338,廣華-KY,TWSE,21.3,-0.15,1289158
1339,昭輝,TWSE,46.3,0.45,4784034
1340,勝悅-KY,TWSE,7.11,0.08,2956206
1341,富林-KY,TWSE,58.8,-0.9,276358
1342,八貫,TWSE,84.4,-1,12076441
1402,遠東新,TWSE,28.25,0.5,396114952
1409,新纖,TWSE,15.8,0.4,367204836
1410,南染,TWSE,33.9,0,195574
1413,宏洲,TWSE,9.99,-0.01,43684
1414,東和,TWSE,17,-0.4,9375828
1416,廣豐,TWSE,11.75,-0.15,4030155
1417,嘉裕,TWSE,8.83,0.01,6516583
1418,東華,TWSE,20.25,-0.25,190514
1419,新紡,TWSE,63.5,-0.5,35700309
1423,利華,TWSE,39.55,0.35,1554812
1432,大魯閣,TWSE,17.35,0,1934848
1434,福懋,TWSE,16.1,-0.05,21320646
1435,中福,TWSE,25.3,-0.55,55301
1436,華友聯,TWSE,62.6,-0.2,11642754
1437,勤益控,TWSE,32,0.2,7054545
1438,三地開發,TWSE,33.75,-0.45,2729307
