id,name,market,close,change,turnover,high,low
0050,元大台灣50,TWSE,95.4,-0.65,9472541597,98.25,95.2
0051,元大中型100,TWSE,129.1,-3.35,18275374,132.65,129
0052,富邦科技,TWSE,55.95,-0.65,2896199057,58.1,55.85
0053,元大電子,TWSE,221.3,-2.5,7592505,227,221.3
0055,元大MSCI金融,TWSE,33.66,0,10482101,34.13,33.6
0056,元大高股息,TWSE,44.45,-0.7,2694919682,45.68,44.37
0057,富邦摩台,TWSE,286.45,-0.65,4055201,290.75,286.45
0061,元大寶滬深,TWSE,25,-0.34,5012208,25.32,24.89
1101,台泥,TWSE,24.1,-0.45,734948666,24.65,24
1102,亞泥,TWSE,34.35,-0.85,392097686,35.2,34.35
1103,嘉泥,TWSE,12.95,-0.1,5496904,13.15,12.95
1104,環泥,TWSE,27.35,-0.55,48131876,28,27.35
1108,幸福,TWSE,13.85,-0.1,8282075,14,13.85
1109,信大,TWSE,14.85,-0.35,7026933,15.05,14.8
1110,東泥,TWSE,14.2,-0.2,1828683,14.5,14.15
1201,味全,TWSE,12.05,-0.1,6765575,12.2,12
1203,味王,TWSE,42.55,-0.1,1097849,42.7,42.3
1210,大成,TWSE,52.9,0.3,113459322,53.2,52.6
1213,大飲,TWSE,8.9,-0.05,79923,8.99,8.5
1215,卜蜂,TWSE,140,1.5,332943251,142,138.5
1216,統一,TWSE,75.7,0.9,1345060017,76.7,74.9
1217,愛之味,TWSE,9.5,-0.11,10257371,9.63,9.49
1218,泰山,TWSE,18.45,-0.3,20772538,18.9,18.4
1219,福壽,TWSE,12.8,-0.15,14733955,13,12.75
1220,台榮,TWSE,12,-0.1,2795189,12.1,11.95
1225,福懋油,TWSE,29.25,-1,9665479,30.3,29.1
1227,佳格,TWSE,28.5,-0.05,25643483,28.65,28.45
1229,聯華,TWSE,39.45,-0.5,217665431,40,39.3
1231,聯華食,TWSE,85.5,-0.3,18913197,86.6,85.3
1232,大統益,TWSE,148.5,1,9196659,149,148
1233,天仁,TWSE,28.8,0,864856,28.9,28.8
1234,黑松,TWSE,33.75,-0.25,9599525,34.05,33.75
1235,興泰,TWSE,39.6,-0.4,1146103,41.3,39.6
1236,宏亞,TWSE,24.45,-0.05,361123,24.55,24.45
1256,鮮活果汁-KY,TWSE,179.5,-5.5,16103186,184.5,179
1301,台塑,TWSE,45.7,-0.4,788367005,46.5,45.35
1303,南亞,TWSE,85.3,0,7128375051,87.7,83.3
1304,台聚,TWSE,12.25,-0.5,76381819,12.8,12.25
1305,華夏,TWSE,12.5,-0.15,37956587,12.85,12.5
1307,三芳,TWSE,31.85,-0.05,20797098,32.4,31.8
1308,亞聚,TWSE,13,-0.3,33398914,13.4,13
1309,台達化,TWSE,15.65,-0.45,81349590,16.15,15.65
1310,台苯,TWSE,7.9,-0.14,27029091,8.1,7.9
1312,國喬,TWSE,10.4,-0.25,69009566,10.8,10.4
1313,聯成,TWSE,10.5,-0.05,35768006,10.75,10.4
1314,中石化,TWSE,6.72,-0.19,175682893,6.93,6.71
1315,達新,TWSE,60.5,-0.6,2176858,61.4,60.4
1316,上曜,TWSE,10.6,-0.55,47191452,11.05,10.5
1319,東陽,TWSE,78.6,-0.6,179872664,80.2,78.3
1321,大洋,TWSE,29.35,-0.15,4454762,29.65,29.15
1323,永裕,TWSE,19.3,-0.05,1278851,19.5,19.3
1324,地球,TWSE,10.3,0,573508,10.35,10.25
1325,恆大,TWSE,26.45,-0.55,6904525,27.25,26.45
1326,台化,TWSE,44.45,-0.5,516640859,45.35,44.3
1337,再生-KY,TWSE,4.8,-0.1,3144472,4.92,4.77
1338,廣華-KY,TWSE,15.2,-0.25,2202968,15.6,15.05
1339,昭輝,TWSE,39.7,-0.75,13584700,41.2,39.5
1340,勝悅-KY,TWSE,5.44,-0.11,1086401,5.55,5.43
1341,富林-KY,TWSE,61,0.3,1040351,61.4,60.9
1342,八貫,TWSE,93.2,-0.3,24568017,95.1,93
1402,遠東新,TWSE,26.45,-0.3,659713840,26.7,26
1409,新纖,TWSE,16.85,-0.4,123383658,17.4,16.85
1410,南染,TWSE,27,-0.1,3080601,27.4,26.8
1413,宏洲,TWSE,9.45,-0.02,191369,9.5,9.42
1414,東和,TWSE,15.6,-0.15,2050170,15.9,15.6
1416,廣豐,TWSE,11.1,-0.15,4682025,11.25,11.05
1417,嘉裕,TWSE,8.26,-0.04,2014010,8.35,8.22
1418,東華,TWSE,18.3,-0.05,631432,18.55,18.15
1419,新紡,TWSE,66.9,4.2,56301899,68.9,65.5
1423,利華,TWSE,41.1,0.55,2142243,41.4,40.65
1432,大魯閣,TWSE,16.4,-0.1,5926119,16.55,16.4
1434,福懋,TWSE,15.2,-0.15,30933471,15.45,15.15
1436,華友聯,TWSE,46.2,-1.85,39079091,48.25,45.85
1437,勤益控,TWSE,28.25,0.05,8096090,28.35,28
1438,三地開發,TWSE,20.5,-0.35,2530118,20.85,20.35
1439,雋揚,TWSE,24.95,-0.65,977237,25.7,24.95
1440,南紡,TWSE,11.5,-0.15,31863903,11.8,11.45
1441,大東,TWSE,9.57,-0.07,1060835,9.64,9.57
1442,名軒,TWSE,26.75,0.4,10878214,26.75,26.3
