id,name,market,close,change,turnover,high,low
0050,元大台灣50,TWSE,80.35,-0.8,18053460439,80.8,79.15
0051,元大中型100,TWSE,112.95,-0.8,16053483,113.8,110.75
0052,富邦科技,TWSE,47.9,-0.52,3938358962,48.25,47.18
0053,元大電子,TWSE,178.3,-1.1,3805289,179.4,177
0055,元大MSCI金融,TWSE,34,-0.78,17992688,34.4,33.84
0056,元大高股息,TWSE,39.9,-0.39,2951603964,40.01,39.53
0057,富邦摩台,TWSE,237.85,-1.85,17971849,237.85,234.45
0061,元大寶滬深,TWSE,23.93,0.12,28256080,23.93,23.64
1101,台泥,TWSE,26.35,-0.05,650298614,26.5,26.05
1102,亞泥,TWSE,35.7,-0.15,412670281,35.8,35.5
1103,嘉泥,TWSE,14.05,-0.1,3098511,14.25,14
1104,環泥,TWSE,29.9,-0.15,19645028,30.25,29.8
1108,幸福,TWSE,15.3,0,4156266,15.4,15.2
1109,信大,TWSE,15.8,-0.05,1052638,16,15.7
1110,東泥,TWSE,16.5,-0.2,2827854,16.65,16.35
1201,味全,TWSE,14.5,-0.1,5083474,14.6,14.3
1203,味王,TWSE,41.35,0.1,1213052,42.2,41.2
1210,大成,TWSE,51.4,0.5,72814949,51.6,50.6
1213,大飲,TWSE,9.72,-0.18,77930,9.77,9.72
1215,卜蜂,TWSE,155.5,3,143183810,156.5,150.5
1216,統一,TWSE,73.6,1.1,1166536296,73.8,72.8
1217,愛之味,TWSE,10.45,-0.05,4984220,10.5,10.4
1218,泰山,TWSE,18.15,-0.15,11616892,18.3,18.05
1219,福壽,TWSE,13.55,-0.1,4697206,13.7,13.55
1220,台榮,TWSE,13.2,0,1596373,13.2,12.95
1225,福懋油,TWSE,32.6,2.9,54629252,32.65,30
1227,佳格,TWSE,29.85,-0.15,21264018,30,29.65
1229,聯華,TWSE,44.75,-0.1,96115476,45.1,44.25
1231,聯華食,TWSE,85.8,-0.7,59124678,86.5,84.6
1232,大統益,TWSE,153,1.5,28927683,153.5,149.5
1233,天仁,TWSE,33.3,-0.2,1212918,33.7,33.3
1234,黑松,TWSE,37.3,0,4638109,37.45,37.15
1235,興泰,TWSE,47.8,2.05,2089026,47.8,45.8
1236,宏亞,TWSE,27.45,0.8,3950242,27.5,26.55
1256,鮮活果汁-KY,TWSE,160,4,18066743,165,157.5
1301,台塑,TWSE,50.7,-0.9,4591399580,54.5,50.6
1303,南亞,TWSE,89.5,-2.3,5959944972,91.8,88.3
1304,台聚,TWSE,12.25,-0.05,114667574,13.2,12.2
1305,華夏,TWSE,12.2,-0.2,58385789,13.4,12.15
1307,三芳,TWSE,34.1,-1.15,41899265,35.1,34
1308,亞聚,TWSE,13.7,-0.25,60977195,14.9,13.65
1309,台達化,TWSE,12.35,-0.1,52477418,13.5,12.35
1310,台苯,TWSE,9.08,-0.22,53920002,9.58,9.03
1312,國喬,TWSE,12.85,-0.8,189068582,14.1,12.75
1313,聯成,TWSE,11.45,0.3,88183011,11.6,10.95
1314,中石化,TWSE,8.25,-0.06,342541621,8.64,8.2
1315,達新,TWSE,64.8,-0.5,1306072,65.5,64.7
1316,上曜,TWSE,13.4,-0.25,61979659,13.6,13.1
1319,東陽,TWSE,98,-1.8,245855581,98.9,97.6
1321,大洋,TWSE,34,0.35,2981050,34.05,33.55
1323,永裕,TWSE,18.65,-0.05,515662,18.65,18.3
1324,地球,TWSE,10.55,-0.1,1267505,10.8,10.45
1325,恆大,TWSE,29.1,0,8453186,29.15,28.5
1326,台化,TWSE,48.2,-2.8,5083836880,52.9,48.15
1337,再生-KY,TWSE,5.32,-0.11,2641942,5.45,5.3
1338,廣華-KY,TWSE,18.55,0.05,2424791,18.6,18.25
1339,昭輝,TWSE,43.55,-0.65,2484756,44.35,43.25
1340,勝悅-KY,TWSE,7.09,-0.06,1134560,7.23,7.09
1341,富林-KY,TWSE,61.7,-0.3,581989,62.5,61.7
1342,八貫,TWSE,101.5,0,47461374,102.5,100
1402,遠東新,TWSE,29.15,0.35,2368845809,31.65,29.05
1409,新纖,TWSE,15.15,-0.4,85189621,15.5,15.1
1410,南染,TWSE,33.3,-0.2,450479,33.7,33.3
1413,宏洲,TWSE,9.99,-0.01,203205,10.35,9.98
1414,東和,TWSE,20,0.15,4523091,20.1,19.7
1416,廣豐,TWSE,11.7,-0.1,2554907,11.9,11.65
1417,嘉裕,TWSE,8.81,-0.01,708254,8.84,8.75
1418,東華,TWSE,19.65,-0.25,1036082,20.8,19.65
1419,新紡,TWSE,67.4,-0.4,8922075,67.8,66.7
1423,利華,TWSE,38.3,0.2,625247,38.7,37.75
1432,大魯閣,TWSE,18.15,0.2,6115554,18.15,17.65
1434,福懋,TWSE,17.9,-0.4,61699659,18.4,17.85
1435,中福,TWSE,23.05,-0.85,227335,24.75,23.05
1436,華友聯,TWSE,55.6,-1.2,40876212,57.1,55.3
1437,勤益控,TWSE,33.15,-0.15,2001082,33.45,32.8
1438,三地開發,TWSE,32.4,-2.1,2094680,34.05,32.4
1439,雋揚,TWSE,29.4,0,326675,29.8,29.15
1440,南紡,TWSE,13.25,-0.2,31882460,13.45,13.1
1441,大東,TWSE,10.05,-0.05,308911,10.35,10
1442,名軒,TWSE,28.75,0,20036857,28.9,28.2
1443,立益物流,TWSE,27.05,0.25,683044,27.5,26.85
1444,力麗,TWSE,6.35,-0.03,4045699,6.4,6.32
1445,大宇,TWSE,14.55,-0.4,1430315,15.2,14.55
1446,宏和,TWSE,16.3,0.15,5373399,16.3,15.9
1447,力鵬,TWSE,5.5,-0.02,2716614,5.55,5.47
