id,name,market,close,change,turnover
0050,元大台灣50,TWSE,61.9,0.55,3333400290
0051,元大中型100,TWSE,89.35,1.6,6864096
0052,富邦科技,TWSE,35.68,0.33,3770134444
0053,元大電子,TWSE,133.1,1.8,1553316
0055,元大MSCI金融,TWSE,29.77,0.2,1744321
0056,元大高股息,TWSE,36.13,0.44,1217365538
0057,富邦摩台,TWSE,181.25,1.35,905000
0061,元大寶滬深,TWSE,22.34,0.06,4515500
1101,台泥,TWSE,22.1,0.15,536251108
1102,亞泥,TWSE,38.85,0.9,335331635
1103,嘉泥,TWSE,13.95,0.05,3880180
1104,環泥,TWSE,31.65,-0.3,13368918
1108,幸福,TWSE,14.95,-0.1,963664
1109,信大,TWSE,15.55,-0.1,1346077
1110,東泥,TWSE,16.6,0.05,712900
1201,味全,TWSE,14.9,0,2002834
1203,味王,TWSE,39.6,-0.2,878844
1210,大成,TWSE,52,-0.3,94485932
1213,大飲,TWSE,10.25,0.1,21249
1215,卜蜂,TWSE,141.5,-3.5,157344576
1216,統一,TWSE,76.6,1.4,893840302
1217,愛之味,TWSE,10.35,-0.1,2369440
1218,泰山,TWSE,18.15,-0.1,3257808
1219,福壽,TWSE,13.65,0.05,1118767
1220,台榮,TWSE,12.55,0,602937
1225,福懋油,TWSE,30.75,-0.15,3391175
1227,佳格,TWSE,30.75,0,9156002
1229,聯華,TWSE,48.05,-0.1,30825558
1231,聯華食,TWSE,100,-1,18495703
1232,大統益,TWSE,144,0,6935310
1233,天仁,TWSE,31.65,0.1,47088
1234,黑松,TWSE,37.95,-0.1,1828067
1235,興泰,TWSE,47.85,-0.7,99335
1236,宏亞,TWSE,24.65,0,853567
1256,鮮活果汁-KY,TWSE,137,0.5,1203285
1301,台塑,TWSE,41.55,2.05,1218625532
1303,南亞,TWSE,56.2,5.1,8423612196
1304,台聚,TWSE,10.75,0.3,46668106
1305,華夏,TWSE,10.8,0.25,11198961
1307,三芳,TWSE,33.8,-0.55,35594668
1308,亞聚,TWSE,12.95,0.55,27276878
1309,台達化,TWSE,11,0.3,9033357
1310,台苯,TWSE,8.73,0.12,6425573
1312,國喬,TWSE,10.8,0.3,39088189
1313,聯成,TWSE,9.86,0.16,12503632
1314,中石化,TWSE,8.2,0.06,206904677
1315,達新,TWSE,64.7,-0.2,365209
